name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Michigan Heroes Museum,Frankenmuth,Michigan,United States,48734,North America,1250 Weiss Street,https://michiganheroesmuseum.org,public,43.318431,-83.735167
Park Township Airport -- Holland,Holland,Michigan,United States,49424,North America,Park Township Airport,,public,42.7939,-86.1613
River Rouge Veterans Memorial -- River Rouge,River Rouge,Michigan,United States,48218,North America,,,public,42.2663,-83.1361
Selfridge Military Air Museum,Harrison Township,Michigan,United States,48045,North America,27333 C Street Selfridge ANGB,https://selfridgeairmuseum.org,restricted,42.628047,-82.830078
Thomas St Onge Vietnam Veterans Museum -- Hermansville,Hermansville,Michigan,United States,49847,North America,,,public,45.7081,-87.6039
Veterans Memorial Park of Delta County -- Gladstone,Gladstone,Michigan,United States,49837,North America,,,public,45.8489,-87.0191
VFW Post 1008 -- Waterford,Waterford,Michigan,United States,48327,North America,Oakland County International Airport,,public,42.6627,-83.4057
VFW Post 1329 -- Hart,Hart,Michigan,United States,49420,North America,,,public,43.7054,-86.3627
VFW Post 1584 -- Adrian,Adrian,Michigan,United States,49221,North America,,,public,41.9056,-84.0321
VFW Post 4054 -- Marcellus,Marcellus,Michigan,United States,49067,North America,,,public,42.0200,-85.8157
VFW Post 4139 -- Lapeer,Lapeer,Michigan,United States,48446,North America,,,public,43.0873,-83.3015
VFW Post 423 -- Ann Arbor,Ann Arbor,Michigan,United States,48103,North America,,,public,42.2397,-83.8005
VFW Post 6248 -- Decatur,Decatur,Michigan,United States,49045,North America,,,public,42.1153,-85.9800
VFW Post 6986 -- Onondaga,Onondaga,Michigan,United States,49264,North America,,,public,42.4236,-84.5784
VVA Chapter 142 Vietnam Memorial -- Monroe,Monroe,Michigan,United States,48161,North America,Captain Norman W Heck Park,,public,41.9254,-83.3686
VVA Chapter 274 -- Cheboygan,Cheboygan,Michigan,United States,49721,North America,,,public,45.5689,-84.4000
VVA Chapter 380 -- Negaunee,Negaunee,Michigan,United States,49866,North America,,,public,46.5301,-87.5537
World Heritage Air Museum,Detroit,Michigan,United States,48224,North America,Coleman A. Young Municipal Airport,https://www.worldheritageairmuseum.org,appointment,42.405681,-82.999728
Wurtsmith Air Museum,Oscoda,Michigan,United States,48750,North America,4071 East Van Etten Street,https://www.wurtsmithairmuseum.net,public,44.458619,-83.357475
