manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Ferguson,Monoplane,,G-CJEN,,,fixed_wing,monoplane,civilian,experimental,,"Flying replica of Harry Ferguson's 1909-1911 monoplane, the first aircraft designed, built and flown in Ireland.",Ferguson Flyer; Ferguson Monoplane,Ulster Aviation Society,on_display
Beagle,A.61,Terrier,G-AVCS,,,fixed_wing,monoplane,civilian,private,,Civil conversion of an Auster AOP.6.,A.61; A61; Terrier; Auster AOP6,Ulster Aviation Society,on_display
Pitts,S-1,A Special,N80BA,,,fixed_wing,biplane,civilian,private,,Single-seat aerobatic biplane in US marks.,S-1A; S1A; Pitts Special; S1,Ulster Aviation Society,on_display
Aero Composites,Sea Hawker,,EI-BUO,,,fixed_wing,monoplane,civilian,private,,Amateur-built amphibian.,Sea Hawker; Aero Composites Sea Hawker,Ulster Aviation Society,on_display
Clutton-Tabenor,FRED,Series 2,G-BNZR,,,fixed_wing,monoplane,civilian,private,,Amateur-built single-seat light aircraft; the name stands for Flying Runabout Experimental Design.,FRED; Fred Series 2,Ulster Aviation Society,on_display
Evans,VP-2,,G-BEHX,,,fixed_wing,monoplane,civilian,private,,Amateur-built two-seat light aircraft.,VP-2; VP2; Volksplane,Ulster Aviation Society,on_display
Eurowing,Goldwing,,G-MJWS,,,fixed_wing,monoplane,civilian,private,,Canard microlight.,Goldwing; Eurowing Goldwing,Ulster Aviation Society,on_display
Rotec,Rally,2B,G-MBJV,,,fixed_wing,monoplane,civilian,private,,Early microlight.,Rally 2B; Rotec Rally,Ulster Aviation Society,on_display
Team,Mini-Max,HiMax 1700R,G-MZHM,,,fixed_wing,monoplane,civilian,private,,Single-seat amateur-built microlight.,HiMax; Hi-Max 1700R; Team Himax,Ulster Aviation Society,on_display
Aerosport,Scamp,A,,,,fixed_wing,biplane,civilian,private,,Amateur-built single-seat biplane.,Scamp A; Aerosport Scamp,Ulster Aviation Society,on_display
Eipper,Quicksilver,,,,,fixed_wing,monoplane,civilian,private,,Early ultralight/microlight.,Quicksilver; Eipper Quicksilver,Ulster Aviation Society,on_display
HAPI,Cygnet,SF-2A,,,,fixed_wing,monoplane,civilian,private,,Amateur-built light aircraft.,SF-2A; SF2A; Cygnet,Ulster Aviation Society,on_display
Monnett,Monerai,,,,,fixed_wing,monoplane,civilian,private,,Amateur-built sailplane carrying British Gliding Association number BGA.2988.,Monerai; BGA.2988,Ulster Aviation Society,on_display
Chargus,Cyclone,,,,,fixed_wing,monoplane,civilian,private,,"Hang glider, airframe BAPC.263.",Chargus Cyclone; BAPC.263,Ulster Aviation Society,on_display
Rogallo,Hang Glider,,,,,fixed_wing,monoplane,civilian,private,,"Rogallo-wing hang glider, airframe BAPC.266.",Rogallo; BAPC.266,Ulster Aviation Society,on_display
