manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Waco,CG-4A,Hadrian,,,,fixed_wing,monoplane,military,transport,,"Section of a US-built assault glider, airframe BAPC.370, displayed indoors. Seen on site October 2021.",CG-4A; CG4A; Hadrian; BAPC.370,Dumfries and Galloway Aviation Museum,on_display
Handley Page,Halifax,B.III,,,,fixed_wing,monoplane,military,bomber,,"Reproduction forward fuselage section, airframe BAPC.322, built to commemorate Halifax crews; displayed indoors. Seen on site October 2021.",Halifax B3; HP.61; BAPC.322,Dumfries and Galloway Aviation Museum,on_display
Lockheed,Hudson,IV,AE489,,,fixed_wing,monoplane,military,recon,,Substantial recovered wreckage of a Coastal Command Hudson displayed indoors as a memorial exhibit. Seen on site October 2021.,Hudson IV; Model 414; A-29; A29,Dumfries and Galloway Aviation Museum,on_display
Supermarine,Spitfire,Mk IIa,P7540,,,fixed_wing,monoplane,military,fighter,,"Recovered remains of a Battle of Britain Spitfire that crashed into Loch Doon in 1941, raised in 1982 and displayed indoors. Seen on site October 2021.",Spitfire IIa; Spitfire Mk 2; Type 329,Dumfries and Galloway Aviation Museum,on_display
Bristol,Sycamore,3,WA576,,,rotary_wing,,military,search_rescue,,Early British production helicopter displayed indoors. Seen on site October 2021; an earlier published list gives the serial as WA756.,Sycamore 3; Type 171,Dumfries and Galloway Aviation Museum,on_display
Auster,J/1N,Alpha,G-AHAT,,,fixed_wing,monoplane,civilian,private,,Light touring aircraft recorded in the collection; not separately confirmed on the October 2021 site visit.,J/1N; J1N; Auster Alpha,Dumfries and Galloway Aviation Museum,on_display
de Havilland,Vampire,T.11,XD547,,,fixed_wing,monoplane,military,trainer,,Two-seat jet trainer recorded in the collection; not separately confirmed on the October 2021 site visit.,Vampire T11; DH.115; DH115,Dumfries and Galloway Aviation Museum,on_display
de Havilland Canada,Chipmunk,T.10,WD386,,,fixed_wing,monoplane,military,trainer,,RAF elementary trainer recorded in the collection; not separately confirmed on the October 2021 site visit.,DHC-1; DHC1; Chipmunk T10,Dumfries and Galloway Aviation Museum,on_display
SEPECAT,Jaguar,GR.1,XZ390,,,fixed_wing,monoplane,military,ground_attack,,Recorded in the collection coded DM; not separately confirmed on the October 2021 site visit.,Jaguar GR1; GR1A,Dumfries and Galloway Aviation Museum,on_display
Westland,Sioux,AH.1,XT236,,,rotary_wing,,military,recon,,"Army Air Corps light observation helicopter, the British-built Bell 47G-3B-1. Recorded in the collection; not separately confirmed on the October 2021 site visit.",Sioux AH1; Bell 47; Bell 47G; Agusta-Bell 47,Dumfries and Galloway Aviation Museum,on_display
MBA,Tiger Cub,440,G-MMIX,,,fixed_wing,monoplane,civilian,private,,Early 1980s single-seat microlight recorded in the collection.,Tiger Cub 440; MBA Tiger Cub,Dumfries and Galloway Aviation Museum,on_display
