name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Helwan MiG-21 Gate Guard,Helwan,Cairo Governorate,Egypt,,Africa,,,restricted,29.82406,31.34542
Hurghada MiG-21 Monument,Hurghada,Red Sea Governorate,Egypt,,Africa,,,public,27.21299,33.81540
Inshas Air Base MiG-21 Gate Guard,Inshas,Sharqia Governorate,Egypt,,Africa,Inshas Air Base,,restricted,30.33553,31.43206
Ismailia MiG-17 Monument,Ismailia,Ismailia Governorate,Egypt,,Africa,,,public,30.59046,32.25213
Ismailia MiG-21 Monument,Ismailia,Ismailia Governorate,Egypt,,Africa,,,public,30.61161,32.22004
Kom Awshim Su-20 Monument,Kom Awshim,Faiyum Governorate,Egypt,,Africa,,,public,29.53501,30.90517
Luxor MiG-17 Monument,Luxor,Luxor Governorate,Egypt,,Africa,,,public,25.69151,32.71292
Luxor Military Aircraft Display,Luxor,Luxor Governorate,Egypt,,Africa,,,restricted,25.67745,32.69988
Mansheya El-Salam Su-7 Monument,Mansheya El-Salam,Sharqia Governorate,Egypt,,Africa,,,public,30.37052,31.56070
Mersa Matruh Su-17 Monument,Mersa Matruh,Matrouh Governorate,Egypt,,Africa,,,public,31.33988,27.22550
Minya L-29 Monument,Minya,Minya Governorate,Egypt,,Africa,,,public,28.07638,30.81628
Tobruk Museum,Tobruk,Butnan District,Libya,,Africa,,,restricted,32.08490,23.96756
Ecole Royale de l Air Marrakech C-119 Display,Marrakech,Marrakech-Safi,Morocco,,Africa,Marrakech Menara Air Base,,restricted,31.61313,-8.02969
Kenitra Air Base C-119 Display,Kenitra,Rabat-Sale-Kenitra,Morocco,,Africa,Kenitra Air Base,,restricted,34.27640,-6.61239
Meknes Air Base Displays,Meknes,Fes-Meknes,Morocco,,Africa,Meknes Air Base,,restricted,33.87941,-5.52671
Musee Royal Air Maroc,Casablanca,Casablanca-Settat,Morocco,20200,Africa,Boulevard Moulay Abdellah Cherif former Anfa Airport,,restricted,33.56065,-7.66584
Rabat-Sale Air Base Dornier Display,Sale,Rabat-Sale-Kenitra,Morocco,,Africa,Rabat-Sale Air Base,,restricted,34.04546,-6.76259
Khartoum MiG-21 Monument,Khartoum,Khartoum State,Sudan,,Africa,,,public,15.60771,32.54612
Sudan Military Museum,Khartoum North,Khartoum State,Sudan,13311,Africa,Shari al-Shahid Mohamed Hashim Matar Al-Safia Bahri,,restricted,15.61982,32.54245
Wadi Seidna Air Base Displays,Wadi Seidna,Khartoum State,Sudan,,Africa,Wadi Seidna Air Base,,restricted,15.81000,32.51000
Cite des Sciences a Tunis,Tunis,Tunis Governorate,Tunisia,,Africa,Avenue Mohamed Bouazizi El Menzah,https://cst.rnu.tn/,public,36.84899,10.18754
Gafsa Air Base Sabre Gate Guard,Gafsa,Gafsa Governorate,Tunisia,,Africa,Gafsa Air Base,,restricted,34.41195,8.80677
Houmt Souk T-6 Display,Houmt Souk,Medenine Governorate,Tunisia,,Africa,,,public,33.86815,10.86187
Lycee Ibn Khaldoun Aircraft Display,Mtorrech,,Tunisia,,Africa,Lycee Ibn Khaldoun,,public,33.86883,10.11163
Musee Militaire National Palais de la Rose,Manouba,Manouba Governorate,Tunisia,2087,Africa,Palais de la Rose Avenue Baalbek,,public,36.81184,10.09787
Sousse Military Aircraft Display,Sousse,Sousse Governorate,Tunisia,,Africa,,,restricted,35.82281,10.63338
Zaghouan SIAI-Marchetti S.208 Display,Zaghouan,Zaghouan Governorate,Tunisia,,Africa,,,public,36.41219,10.13616
