name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Ust-Kamenogorsk Left Bank Park Yak-40,Oskemen (Ust-Kamenogorsk),East Kazakhstan Region,Kazakhstan,,Asia,Levoberezhny Park of Culture and Rest,,public,,
Ust-Kamenogorsk Metallurg Park Yak-40,Oskemen (Ust-Kamenogorsk),East Kazakhstan Region,Kazakhstan,,Asia,Metallurg Park of Culture and Rest,,public,,
Zhana-Semey Airport Yak-40K Monument,Semey,Abai Region,Kazakhstan,,Asia,Beside the terminal; Zhana-Semey Airport,,public,,
Semey Aircraft Monument,Semey,Abai Region,Kazakhstan,,Asia,,,public,50.3438,80.2178
Stepnyak Yak-40 Monument,Stepnyak,Akmola Region,Kazakhstan,,Asia,,,public,,
Atyrau Aircraft Memorial,Atyrau,Atyrau Region,Kazakhstan,060000,Asia,Uagap Trumov street; Ak Shagala,,public,47.0932,51.8864
Yangikurgan An-26 Monument,Yangikurgan,Tashkent Region,Uzbekistan,,Asia,Bostanlik district,,public,41.5745,70.0757
Chimgan An-24 Monument,Chimgan,Tashkent Region,Uzbekistan,,Asia,Bostanlik district,,public,41.5323,70.0287
Chimgan Mekhnat Recreation Base Yak-40,Chimgan,Tashkent Region,Uzbekistan,,Asia,Mekhnat recreation base; Chimgan ski resort,,appointment,,
Tashkent Aviation Production Association Museum Line,Tashkent,Tashkent,Uzbekistan,,Asia,Territory of the former Chkalov Tashkent Aviation Production Association (TAPOiCh),,restricted,,
Chirchiq Higher Tank Command Engineering School An-12,Chirchiq,Tashkent Region,Uzbekistan,,Asia,Territory of the Chirchiq Higher Military Tank Command Engineering School,,restricted,,
Fergana House of Officers An-12,Fergana,Fergana Region,Uzbekistan,,Asia,Beside the House of Officers,,public,,
Karshi Children's Playground Yak-40,Karshi,Kashkadarya Region,Uzbekistan,,Asia,,,public,,
Dustabad Park of Culture Yak-40,Dustabad,Tashkent Region,Uzbekistan,,Asia,Park of Culture,,public,,
Andijan Malika Cafe Yak-40,Andijan,Andijan Region,Uzbekistan,,Asia,Beside the Malika roadside cafe and the Makhalla Guzari trade centre,,public,,
Akaltyn Tu-124 Monument,Ulugnor,Andijan Region,Uzbekistan,,Asia,Akaltyn village; Ulugnor district,,public,,
Karasu Su-27 Monument -- Tashkent,Tashkent,Tashkent,Uzbekistan,100000,Asia,Mirzo Ulugbek Avenue; Alpomish mahalla; Karasu; Mirzo Ulugbek district,,public,41.3370,69.3386
Kibray Mi-24 Monument,Kibray,Tashkent Region,Uzbekistan,111722,Asia,Kibray District,,public,41.5021,69.5835
60th Military Town Helicopter Monument -- Tashkent,Tashkent,Tashkent,Uzbekistan,100000,Asia,Gavhar street; 60th Military Town; Chilanzar district,,restricted,41.2574,69.2139
Uchtepa Aircraft Monument -- Tashkent,Tashkent,Tashkent,Uzbekistan,100000,Asia,Lutfi Street; Chilanzar-25; Uchtepa district,,public,41.2769,69.1719
Farhod Street Aircraft Monument -- Tashkent,Tashkent,Tashkent,Uzbekistan,100000,Asia,Farhod Street; Davlatabad mahalla; Uchtepa district,,public,41.2959,69.1744
Yashnabad Aircraft Monument -- Tashkent,Tashkent,Tashkent,Uzbekistan,100000,Asia,Uysozlar street; Ikbol mahalla; Yashnabad district,,public,41.2556,69.3295
Sergeli Aircraft Monument -- Tashkent,Tashkent,Tashkent,Uzbekistan,100000,Asia,Polvonyor Street; Yuldash (Sputnik) C2; Sergeli; Yangi Hayot district,,public,41.1993,69.2206
Bishkek Kyiv Street MiG-21 Monument,Bishkek,Bishkek,Kyrgyzstan,720033,Asia,Kyiv Street; First of May District,,public,42.8747,74.5974
Bishkek 12th Microdistrict Aircraft Monument,Bishkek,Bishkek,Kyrgyzstan,720049,Asia,12th microdistrict; October District,,public,42.8158,74.6358
Ak-Orgo Aircraft Park -- Bishkek,Bishkek,Bishkek,Kyrgyzstan,720027,Asia,Ak-Orgo; Lenin District,,public,42.8593,74.5346
Manas Village Aircraft Monument,Manas,Chuy Region,Kyrgyzstan,,Asia,Frunze Street; Sokuluk District,,public,42.9998,74.4381
Kant Gate Guardians,Kant,Chuy Region,Kyrgyzstan,725011,Asia,Polevaya Street,,public,42.8793,74.8647
Tokmok Il-28 Monument,Tokmok,Chuy Region,Kyrgyzstan,722000,Asia,Lenin / Gorky streets,,public,42.8378,75.2903
Aral MiG-23M Monument,Aral,Chuy Region,Kyrgyzstan,,Asia,Shosseynaya street; Chuy District,,public,42.8456,75.2295
Jany-Alysh Aircraft Monument,Jany-Alysh,Chuy Region,Kyrgyzstan,,Asia,Sarypbek street; Kemin District,,public,42.8090,75.6019
Tosor An-2 Monument,Tosor,Issyk-Kul Region,Kyrgyzstan,722422,Asia,Issyk-Kul ring road; Jeti-Oguz District,,public,42.1784,77.3995
Balykchy Aircraft Monument,Balykchy,Issyk-Kul Region,Kyrgyzstan,721900,Asia,Bekturov street,,public,42.4594,76.2293
Osh City Park Yak-40,Osh,Osh Region,Kyrgyzstan,,Asia,City park,,public,,
Tajik Technical University Yak-40,Dushanbe,Dushanbe,Tajikistan,,Asia,Grounds of the M. S. Osimi Tajik Technical University,,appointment,,
Dushanbe Yak-40 Monument,Dushanbe,Dushanbe,Tajikistan,,Asia,,,public,,
Turkmenhowayollary Aviation Training School,Ashgabat,Ashgabat,Turkmenistan,744001,Asia,Yashyl Tug (2083) street; Bagtyyarlyk District; adjacent to Ashgabat International Airport,,restricted,37.9628,58.3703
Mongolian Military Museum,Ulaanbaatar,Ulaanbaatar,Mongolia,13343,Asia,Altan Ulgiy; Bayanzurkh District,,public,47.9226,106.9533
Su-25 Gate Guardian -- Delta Tbilisi,Tbilisi,Tbilisi,Georgia,0144,Asia,Beri Gabriel Salos Avenue; Kvemo Samgori; Samgori District,,public,41.6684,44.8784
Krtsanisi Aircraft Display -- Tbilisi,Tbilisi,Tbilisi,Georgia,0114,Asia,Krtsanisi 2nd Dead End; Krtsanisi District,,appointment,41.6733,44.8180
Ponichala Aircraft Monument -- Tbilisi,Tbilisi,Tbilisi,Georgia,0114,Asia,Ponichala; Krtsanisi District,,public,41.6508,44.8696
Rustavi Yak-40,Rustavi,Kvemo Kartli,Georgia,3700,Asia,David Guramishvili Street; Vakhtang Gorgasali District,,appointment,41.5543,44.9889
Marneuli Aircraft Monument,Marneuli,Kvemo Kartli,Georgia,3000,Asia,,,public,41.4768,44.7982
Dedoplistsqaro Aircraft Monument,Dedoplistsqaro,Kakheti,Georgia,1600,Asia,Dedoplistsqaro Municipality,,public,41.3885,46.3658
Kutaisi Science and Technology Museum,Kutaisi,Imereti,Georgia,4600,Asia,26 Irakli Abashidze Street,,public,42.2649,42.6597
Mother Armenia Military Museum,Yerevan,Yerevan,Armenia,0037,Asia,Victory Park; Saralanj Highway; Kentron,,public,40.1951,44.5246
Hrazdan Tu-134 Monument,Hrazdan,Kotayk Province,Armenia,2307,Asia,Nor Geghi-Hrazdan Highway; Verin Aghbyurak,,public,40.5058,44.7433
Sevan Yak-40,Chkalovka,Gegharkunik Province,Armenia,1513,Asia,Sevan-Martuni Highway; about 4 km from Chkalovka; lakeside recreation base,,appointment,40.5114,45.0025
Ashtarak Yak-40,Ashtarak,Aragatsotn Province,Armenia,0202,Asia,,,public,40.2848,44.3453
Yenokavan Aircraft Hotel,Yenokavan,Tavush Province,Armenia,4001,Asia,Highway H-26; Ijevan community,,public,40.9141,45.0982
Museum of the History of Armenian Aviation,Yerevan,Yerevan,Armenia,,Asia,Civil Aviation Administration building; grounds of Zvartnots International Airport,,appointment,,
Gelediz Tu-134 Restaurant,Gelediz,Quba District,Azerbaijan,,Asia,Gelediz village,,public,,
Khazar Raion Aircraft Monument -- Baku,Baku,Baku,Azerbaijan,1076,Asia,Khazar Raion,,public,40.4733,50.0469
Martyrs' Memorial Museum -- Khankendi,Khankendi,Khankendi,Azerbaijan,2600,Asia,Gozalov street; Beycan,,public,39.8115,46.7604
Pakistan Air Force Museum Faisal,Karachi,Sindh,Pakistan,,Asia,Shahrah-e-Faisal near Karsaz Flyover; PAF Base Faisal,https://www.paf.gov.pk,public,24.8697887,67.0947315
Pakistan Maritime Museum,Karachi,Sindh,Pakistan,,Asia,Habib Ibrahim Rehmatullah Road (Karsaz Road) near PNS Karsaz,,public,24.8858081,67.0898693
Army Museum Lahore,Lahore,Punjab,Pakistan,54810,Asia,Lahore Cantonment near Askari Villas,https://armymuseumlahore.pk/,public,31.5313327,74.3984409
Pakistan Army Museum -- Rawalpindi,Rawalpindi,Punjab,Pakistan,,Asia,GHQ colonial barracks complex,,public,33.5865659,73.0542997
PAF Base Nur Khan Gate Display -- Rawalpindi,Rawalpindi,Punjab,Pakistan,,Asia,PAF Base Nur Khan (formerly PAF Base Chaklala),,restricted,,
PAF Base Masroor Aircraft Display -- Karachi,Karachi,Sindh,Pakistan,75020,Asia,Mess Road / Allaud Din Road; Mauripur Town; Keamari District,,restricted,24.8750799,66.9430803
Mauripur Road Aircraft Monument (west) -- Karachi,Karachi,Sindh,Pakistan,,Asia,Mauripur Town; Keamari District,,public,24.841349,66.7277558
Mauripur Road Aircraft Monument (east) -- Karachi,Karachi,Sindh,Pakistan,,Asia,Mauripur Road; Mauripur Town; Keamari District,,public,24.8621576,66.7559389
Lower Mall Aircraft Monument -- Lahore,Lahore,Punjab,Pakistan,54100,Asia,Lower Mall; Old Anarkali,,public,31.5578313,74.3057893
Sibi Aircraft Monument,Sibi,Balochistan,Pakistan,82000,Asia,Gharib Abad; Sibi,,public,29.5475218,67.8705879
Islamkot Aircraft Monument -- Abbottabad,Abbottabad,Khyber Pakhtunkhwa,Pakistan,22010,Asia,Islamkot; Abbottabad Tehsil,,public,34.2234166,73.2431349
Hala Chengdu F-7P Monument,Hala,Sindh,Pakistan,70120,Asia,Purana Hala; Matiari District,,public,25.8018319,68.3865238
Fazaia Housing Scheme JF-17 Monument -- Gujranwala,Gujranwala,Punjab,Pakistan,55250,Asia,Fazaia Housing Scheme; Madho Khalil; Gujranwala Sadar Tehsil,,public,32.1761118,74.1464977
Jagatpur Mirage 5 Monument -- Sialkot,Sambrial,Punjab,Pakistan,51040,Asia,Jagatpur; Sambrial Tehsil; Sialkot District,,public,32.5287557,74.3725388
Bangladesh Air Force Museum,Dhaka,Dhaka Division,Bangladesh,,Asia,Begum Rokeya Sarani; Agargaon; west side of the Tejgaon runway,,public,23.7790185,90.380981
Bangladesh Military Museum,Dhaka,Dhaka Division,Bangladesh,,Asia,Bijoy Sarani; next to Novo Theatre,,public,23.7637747,90.385699
Liberation War Museum -- Dhaka,Dhaka,Dhaka Division,Bangladesh,,Asia,Syed Mahbub Morshed Avenue; Agargaon,,public,23.7755945,90.369509
BAF Base Bashar Aircraft Displays -- Dhaka,Dhaka,Dhaka Division,Bangladesh,,Asia,BAF Base Bashar; Dhaka Cantonment,,restricted,,
Bangladesh Air Force Information Centre MiG-21 -- Dhaka,Dhaka,Dhaka Division,Bangladesh,,Asia,,,public,,
BAF Base Zahurul Haque Aircraft Displays -- Chattogram,Chattogram,Chattogram Division,Bangladesh,,Asia,BAF Base Zahurul Haque,,restricted,,
BAF Base Matiur Rahman Falcon Park -- Jessore,Jessore,Khulna Division,Bangladesh,,Asia,Falcon Park; BAF Base Matiur Rahman,,restricted,,
National Science and Technology Museum -- Dhaka,Dhaka,Dhaka Division,Bangladesh,,Asia,Agargaon,,public,,
Sri Lanka Air Force Museum,Ratmalana,Western Province,Sri Lanka,10390,Asia,SLAF Ratmalana; Ratmalana Airport,http://www.airforcemuseum.lk/,public,6.824577,79.8916533
SLAF Koggala HS 748 Display,Koggala,Southern Province,Sri Lanka,,Asia,Koggala; Galle District,,public,5.9917485,80.315894
SLAF Weerawila HS 748 Display,Weerawila,Southern Province,Sri Lanka,,Asia,SLAF Weerawila; Hambantota District,,public,6.2515472,81.2272678
SLAF Hingurakgoda MiG-17 Gate Guard,Hingurakgoda,North Central Province,Sri Lanka,,Asia,Minneriya-Hingurakgoda Road (Airport Road),,public,8.049817,80.9797989
SLAF Katunayake Gate Displays,Katunayake,Western Province,Sri Lanka,11450,Asia,Andiambalama; Gampaha District,,restricted,7.1869341,79.892412
SLAF Colombo Kfir Display,Colombo,Western Province,Sri Lanka,,Asia,SLAF Colombo; Sir Chittampalam A Gardiner Mawatha,,public,,
SLAF Diyatalawa Balliol Display,Diyatalawa,Uva Province,Sri Lanka,,Asia,SLAF Ground Combat Training Unit parade ground,,restricted,,
Aviation Museum Nepal,Kathmandu,Bagmati Province,Nepal,,Asia,,,public,,
Державний музей авіації України імені О.К. Антонова -- Київ (Жуляни),Київ,Київ,Ukraine,03048,Europe,вул. Медова 1; Солом'янський район,https://aviamuseum.com.ua/,public,50.40609,30.46004
Музей історії повітроплавання та літакобудування -- Київ (КАІ),Київ,Київ,Ukraine,03058,Europe,проспект Любомира Гузара 1; корпус 11; Державний університет «Київський авіаційний інститут»,https://aviamuseum.com.ua/,public,50.43937,30.42843
Музей важкої бомбардувальної авіації -- Полтава,Полтава,Полтавська область,Ukraine,36007,Europe,вул. Олександра Засядька 1; Авіамістечко; Київський район,http://mvba.com.ua,public,49.61809,34.50233
Музей Повітряних Сил Збройних Сил України -- Вінниця,Вінниця,Вінницька область,Ukraine,21015,Europe,вул. Стрілецька 105; територія штабу командування Повітряних Сил ЗС України,,restricted,49.25116,28.50091
Музей української авіації -- Луганськ,Луганськ,Луганська область,Ukraine,91004,Europe,вул. Лашина; Гостра Могила; Ленінський район,,restricted,48.52744,39.38122
Музей історії авіації при Криворізькому коледжі -- Кривий Ріг,Кривий Ріг,Дніпропетровська область,Ukraine,50045,Europe,Кропивницьке шосе; Змичка; Центрально-Міський район; Криворізький коледж Державного університету «Київський авіаційний інститут»,,appointment,47.93477,33.32102
Слов'янський коледж — авіатехнічний майданчик -- Слов'янськ,Слов'янськ,Донецька область,Ukraine,84108,Europe,Аеродромна вулиця,,restricted,48.81763,37.65245
Національний аерокосмічний університет «ХАІ» — авіаційний майданчик -- Харків,Харків,Харківська область,Ukraine,61070,Europe,вул. Вадима Манька 17; Київський район,https://khai.edu/,appointment,50.04401,36.28751
Музей історії авіації і космонавтики -- Чернігів,Чернігів,Чернігівська область,Ukraine,14000,Europe,Стрілецька вулиця 4; Деснянський район,,public,51.52010,31.28798
Музей авіації -- Пісочин,Пісочин,Харківська область,Ukraine,62455,Europe,біля автошляху М-03; Пісочинська селищна громада,,public,49.96903,36.01304
Конотопський музей авіації,Конотоп,Сумська область,Ukraine,41608,Europe,1-й провулок вул. Рябошапка 1/1; навпроти авіаремонтного заводу «Авіакон»,,public,51.23820,33.16009
Музей Харківського авіаційного заводу -- Харків,Харків,Харківська область,Ukraine,61084,Europe,Сумська вулиця 134,https://museums.kh.ua/-aviation,appointment,50.02547,36.26490
Виставка бойової техніки та озброєння Другої світової війни -- Київ (Печерськ),Київ,Київ,Ukraine,01015,Europe,Запечерний провулок; Наводничі; Печерський район; Національний музей історії України у Другій світовій війні,https://www.warmuseum.kyiv.ua/,public,50.42857,30.56097
Льотна академія — авіатехнічний майданчик -- Кропивницький,Кропивницький,Кіровоградська область,Ukraine,25005,Europe,вул. Степана Чобану; Авіамістечко; Фортечний район; Льотна академія Національного авіаційного університету,,appointment,48.53831,32.27320
Музей КПІ — відділ авіації і космонавтики імені І. І. Сікорського -- Київ,Київ,Київ,Ukraine,03056,Europe,Берестейський проспект 37; Політехнічна вулиця; Національний технічний університет України «КПІ імені Ігоря Сікорського»,https://museum.kpi.ua/,public,50.44831,30.46162
Авіатехніка на проспекті Повітряних Сил -- Київ,Київ,Київ,Ukraine,03037,Europe,проспект Повітряних Сил; Авіаційне селище; Солом'янський район,,public,50.43079,30.46660
Авіаційна техніка на вулиці Вартових Неба -- Харків,Харків,Харківська область,Ukraine,61045,Europe,вулиця Вартових Неба; Павлове Поле; Шевченківський район,,restricted,50.02795,36.20881
База практичного навчання НУЦЗУ — авіатехніка -- Харків (Новоселівка),Харків,Харківська область,Ukraine,61039,Europe,Виконкомівська вулиця; Новоселівка; Новобаварський район; Національний університет цивільного захисту України,,restricted,49.96235,36.18691
Авіатехніка Полтавського авіамістечка -- Полтава (Юрченка),Полтава,Полтавська область,Ukraine,36007,Europe,вулиця Петра Юрченка; Авіамістечко; Київський район,,restricted,49.60903,34.50195
Авіаційний меморіал на вулиці Леваневців -- Миколаїв,Миколаїв,Миколаївська область,Ukraine,54000,Europe,вулиця Леваневців; Спаськ; Заводський район,,public,46.95873,31.94614
Музей техніки Богуслаєва — Мотор Січ -- Запоріжжя,Запоріжжя,Запорізька область,Ukraine,69068,Europe,парк імені Клімова; біля території АТ «Мотор Січ»,,public,,
Національний музей космонавтики імені С. П. Корольова -- Житомир,Житомир,Житомирська область,Ukraine,10008,Europe,вул. Дмитрівська 5,http://cosmosmuseum.info/,public,,
Музей ракетних військ стратегічного призначення -- Первомайськ,Первомайськ,Миколаївська область,Ukraine,55210,Europe,колишня бойова позиція 309-го ракетного полку 46-ї ракетної дивізії; центральний офіс вул. Одеська 121,,appointment,48.18639,30.66444
Полтавський музей авіації і космонавтики,Полтава,Полтавська область,Ukraine,36011,Europe,Першотравневий проспект 16; колишній будинок полтавської пожежної команди,https://airandspace.com.ua/,public,49.57958,34.56022
Вороновицький музей історії авіації та космонавтики України,Вороновиця,Вінницька область,Ukraine,23252,Europe,вул. Козацький шлях 26; смт Вороновиця; Вінницький район,,public,,
Пам'ятник Ту-16П -- Прилуки,Прилуки,Чернігівська область,Ukraine,17503,Europe,вулиця Авіаторів; Військове містечко №12,,public,50.58489,32.35717
Пам'ятник Ту-95У -- Узин,Узин,Київська область,Ukraine,09161,Europe,вулиця Незалежності,,public,49.81476,30.43780
Пам'ятник Ту-22М -- Полтава (13 Гв. ВБАД),Полтава,Полтавська область,Ukraine,36000,Europe,Пам'ятник Героям-авіаторам 13 Гвардійської важкої бомбардувальної авіаційної дивізії,,public,49.60283,34.50271
Пам'ятник Ту-16 -- Миколаїв (Кульбакине),Миколаїв,Миколаївська область,Ukraine,54000,Europe,Знам'янська вулиця; Кульбакине; Корабельний район,,restricted,46.91435,32.08127
Пам'ятник Ту-2 -- Київ (Троєщина),Київ,Київ,Ukraine,02222,Europe,вулиця Миколи Закревського; Вигурівщина-Троєщина; Деснянський район,,public,50.50627,30.61815
Пам'ятник Ту-104 -- Житомир,Житомир,Житомирська область,Ukraine,10014,Europe,Шодуарівський провулок; Петровська Гора; Старе Місто,,public,50.24707,28.66438
Пам'ятник Іл-18Б -- Луцьк,Луцьк,Волинська область,Ukraine,43008,Europe,проспект Молоді; Теремно,,public,50.76155,25.37477
Пам'ятник Су-24 -- Луцьк (Вишків),Луцьк,Волинська область,Ukraine,43006,Europe,Ківерцівська вулиця; Вишків,,public,50.76581,25.34348
Пам'ятник Ан-2 -- Гостомель,Гостомель,Київська область,Ukraine,08290,Europe,Свято-Покровська вулиця,,public,50.57823,30.26466
Пам'ятник Ан-2 -- Київ (Святошин),Київ,Київ,Ukraine,03115,Europe,вулиця Василя Степанченка; Авіамістечко; Святошин,,public,50.46422,30.39191
Пам'ятник Ан-24 -- Київ (Чоколівка),Київ,Київ,Ukraine,03036,Europe,Медова вулиця; Чоколівка; Солом'янський район,,public,50.41343,30.44474
Пам'ятник Ан-24 -- Київ (Нова Дарниця),Київ,Київ,Ukraine,02175,Europe,Бориспільська вулиця; Нова Дарниця; Дарницький район,,public,50.43080,30.65741
Пам'ятник МіГ-21 -- Київ (Березняки),Київ,Київ,Ukraine,02098,Europe,Березняківська вулиця; Дніпровський район,,public,50.42266,30.59886
Пам'ятник Як-52 -- Чайки,Чайки,Київська область,Ukraine,08135,Europe,вулиця Авіаконструктора Антонова,,public,50.43400,30.30407
Пам'ятник Л-410 -- Мала Олександрівка,Мала Олександрівка,Київська область,Ukraine,08321,Europe,Заможна вулиця; Пристолична сільська громада,,public,50.38801,30.82917
Пам'ятник Ка-26 -- Ксаверівка,Ксаверівка,Київська область,Ukraine,08660,Europe,автошлях М-05; Гребінківська селищна громада,,public,50.00381,30.19883
Пам'ятник ЛА-17 -- Данилівка,Данилівка,Київська область,Ukraine,08624,Europe,Калинівська селищна громада,,public,50.24867,30.17821
Пам'ятник МіГ-21ПФ -- Васильків,Васильків,Київська область,Ukraine,08600,Europe,проспект Київський шлях,,public,50.19059,30.31151
Пам'ятник Су-25 -- Боярка,Боярка,Київська область,Ukraine,08153,Europe,вулиця Хрещатик 103,,public,50.32177,30.28717
Пам'ятник МіГ-21 -- Вінницькі Стави,Вінницькі Стави,Київська область,Ukraine,08651,Europe,вулиця Щорса; Ковалівська сільська громада,,public,50.00308,30.12483
Пам'ятник Ан-2 -- Переяслав (Підварки),Переяслав,Київська область,Ukraine,08400,Europe,автошлях Н-08; Підварки,,public,50.05855,31.47770
Пам'ятник МіГ-15 -- Переяслав (Окольний град),Переяслав,Київська область,Ukraine,08402,Europe,Покровська вулиця; Окольний град,,public,50.07142,31.47184
