manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Sukhoi,Su-25,,,,UA,,,fixed_wing,monoplane,military,ground_attack,,Listed in the museum's aircraft table; no serial published,Su-25; Su25; Frogfoot,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Sukhoi,Su-27,,,,UA,,,fixed_wing,monoplane,military,fighter,,Listed in the museum's aircraft table; no serial published,Su-27; Su27; Flanker,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Yakovlev,Yak-28,PP,,,RU,,,fixed_wing,monoplane,military,electronic_warfare,,Listed in the museum's aircraft table as an electronic warfare aircraft; no serial published; the Yak-28PP is a rare survivor,Yak-28; Yak28; Yak-28PP; Yak28PP; Brewer-E,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Yakovlev,Yak-38,M,,,RU,,,fixed_wing,monoplane,military,ground_attack,,Listed in the museum's aircraft table; no serial published; Soviet Naval Aviation VTOL attack aircraft — Ukraine never operated the type,Yak-38; Yak38; Yak-38M; Yak38M; Forger,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Yakovlev,Yak-11,,,,RU,,,fixed_wing,monoplane,military,trainer,,Listed in the museum's aircraft table; the Commons image of this airframe is filed as «Monument Yak-11» and it appears to have been a standing monument before the museum grew around it; no serial published,Yak-11; Yak11; Moose,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Aero,L-39,,,,UA,Albatros,,fixed_wing,monoplane,military,trainer,,Listed in the museum's aircraft table; no serial published,L-39; L39; Albatros,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Mil,Mi-2,,,,UA,,,rotary_wing,,military,utility,,Listed in the museum's helicopter table; no serial published,Mi-2; Mi2; Hoplite,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Mil,Mi-8,T,,,UA,,,rotary_wing,,military,transport,,Listed in the museum's helicopter table; no serial published,Mi-8; Mi8; Mi-8T; Mi8T; Hip,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Mil,Mi-24,V,,,UA,,,rotary_wing,,military,ground_attack,,Listed in the museum's helicopter table as Мі-24; the Commons image of the airframe is filed as Helicopter Mi-24V so the V variant is recorded from the photograph; no serial published,Mi-24; Mi24; Mi-24V; Mi24V; Hind-E,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Kamov,Ka-27,PL,,,UA,,,rotary_wing,,military,search_rescue,,Listed in the museum's helicopter table as Ка-27ПЧ in the exposition summary and Ка-27ПЛ in the table; PL is recorded; no serial published,Ka-27; Ka27; Ka-27PL; Ka27PL; Helix,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Tupolev,Tu-141,,,,UA,Strizh,,fixed_wing,monoplane,military,drone,,Tactical reconnaissance drone; listed in the museum's UAV table; no serial published,Tu-141; Tu141; Strizh; Стриж,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Tupolev,Tu-143,,,,UA,Reys,,fixed_wing,monoplane,military,drone,,Tactical reconnaissance drone; listed in the museum's UAV table; no serial published,Tu-143; Tu143; Reys; Рейс; VR-3; VR3,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Korolev,Soyuz-T,,,,RU,,,spacecraft,,military,space,,Mapped as OpenStreetMap node 7074336849 «Союз-Т» with a description of the type as a crewed transport to orbital stations; NOT listed in any of the museum's published tables so its nature — flown descent module; boilerplate or mockup — is UNESTABLISHED and it must not be presented as a flown spacecraft without checking,Soyuz-T; SoyuzT; Союз-Т,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Raduga,Kh-55,,,,UA,,,missile_rocket,,military,cruise,,Air-launched strategic cruise missile; listed in the museum's aviation missiles table,Kh-55; Kh55; Х-55; AS-15 Kent,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Raduga,Kh-58,U,,,UA,,,missile_rocket,,military,air_to_surface,,Medium-range anti-radiation missile; listed in the museum's aviation missiles table,Kh-58; Kh58; Kh-58U; Х-58У; AS-11 Kilter; Kh58U,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Raduga,Kh-15,,,,UA,,,missile_rocket,,military,air_to_surface,,Hypersonic aeroballistic air-to-surface missile; listed in the museum's aviation missiles table,Kh-15; Kh15; Х-15; AS-16 Kickback,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Vympel,R-23,R,,,UA,,,missile_rocket,,military,air_to_air,,Medium-range air-to-air missile; the radar-guided R variant; listed in the museum's aviation missiles table,R-23; R23; R-23R; Р-23Р; AA-7 Apex; R23R,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Vympel,R-23,T,,,UA,,,missile_rocket,,military,air_to_air,,Medium-range air-to-air missile; the infrared-guided T variant; listed in the museum's aviation missiles table,R-23; R23; R-23T; Р-23Т; AA-7 Apex; R23T,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
Vympel,R-27,R,,,UA,,,missile_rocket,,military,air_to_air,,Medium-range air-to-air missile; listed in the museum's aviation missiles table,R-27; R27; R-27R; Р-27Р; AA-10 Alamo; R27R,Музей Повітряних Сил Збройних Сил України -- Вінниця,on_display
