manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-25,RBS,25,,RU,Foxbat,,fixed_wing,monoplane,military,recon,,"Soviet Air Force reconnaissance-bomber Foxbat-D; bort 25. Only ever a Soviet airframe; no post-1991 national operator; recorded RU accordingly. Identity from Commons file ""USSR Air Force; 25; Mikoyan-Gurevich MiG-25RBS""",MiG25; Foxbat; Foxbat-D; MiG25RBS,Eesti Lennundusmuuseum -- Lange,on_display
McDonnell Douglas,F-4,F,37+91,,DE,Phantom II,,fixed_wing,monoplane,military,fighter,,"Ex-Luftwaffe. The museum's own page is headed ""F-4C Phantom II"" but states ""Saadud: Saksamaa"" (received from Germany); the Commons file is ""German Air Force; 37-91; McDonnell Douglas F-4F Phantom II"". Germany never operated the F-4C; the museum's page title is wrong and the airframe is an F-4F. A separate F-4 nose section is also present per Commons",F4F; 3791; 37-91; F4,Eesti Lennundusmuuseum -- Lange,on_display
Sukhoi,Su-22,M4,3212,,PL,Fitter,,fixed_wing,monoplane,military,ground_attack,,"Ex-Polish Air Force Su-22M4; serial 3212 from Commons file ""Polish Air Force; 3212; Sukhoi Su-22M4 Fitter K""; consistent with the museum's Poland project",Su22; Fitter; Fitter-K,Eesti Lennundusmuuseum -- Lange,on_display
Sukhoi,Su-24,,39,,UA,Fencer,,fixed_wing,monoplane,military,bomber,,Ex-Ukrainian Air Force; wears Ukrainian markings; bort 39. VARIANT left blank: the Commons file says Su-24M2 but the M2 was a Russian upgrade programme and Ukrainian Fencers were M and MR; the museum's own page says only Su-24. Do not assert M2,Su24; Fencer,Eesti Lennundusmuuseum -- Lange,on_display
Yakovlev,Yak-28,,52,,RU,Brewer,,fixed_wing,monoplane,military,electronic_warfare,,"Soviet Air Force; bort 52. VARIANT DISPUTED and left blank: the museum's own page and et.wikipedia both say Jak-28PP (the jamming variant) while the Commons file says ""USSR Air Force; 52; Yakovlev Yak-28P"" (the interceptor). The museum also displays this aircraft's radar and one of its engines as separate exhibits. Only ever a Soviet airframe",Yak28; Jak-28; Brewer; Firebar; Jak28,Eesti Lennundusmuuseum -- Lange,on_display
Aero,L-39,C,36,,UA,Albatros,,fixed_wing,monoplane,military,trainer,,"Ex-Ukrainian Air Force; bort 36; identity from Commons file ""Ukranian Air Force; 36; Aero L-39 Albatros""",L39; Albatros; L39C,Eesti Lennundusmuuseum -- Lange,on_display
Aero,L-29,,OM-JLP,,,Delfín,,fixed_wing,monoplane,military,trainer,,"Registration OM-JLP is a Slovak civil registration; the Commons file is titled ""Czech Air Force; OM-JLP; L-29 Delfin"" which mixes an operator and a civil mark. Recorded with the registration it wears; the military service history is not established",L29; Delfin; Maya; OMJLP,Eesti Lennundusmuuseum -- Lange,on_display
PZL-Mielec,TS-11,,1234,,PL,Iskra,,fixed_wing,monoplane,military,trainer,,"Ex-Polish Air Force; the first jet designed and built in Poland; serial 1234 from Commons file ""Polish Air Force; 1234; PZL-Mielec TS-11 Iskra"". Received from the Polish air force per et.wikipedia",TS11; Iskra,Eesti Lennundusmuuseum -- Lange,on_display
PZL-Okęcie,PZL-104,Wilga 35A,50,,,Wilga,,fixed_wing,monoplane,civilian,utility,,"Obtained from Ridali Lennuklubi per et.wikipedia; carries the number 50 per Commons file ""Private; 50; PZL-Okecie 104 Wilga 35A""; glider-tug and utility type",PZL104; Wilga-35; Wilga 35,Eesti Lennundusmuuseum -- Lange,on_display
British Aerospace,Hawk,Mk.51A,HW-326,,FI,Hawk,,fixed_wing,monoplane,military,trainer,,"Ex-Finnish Air Force; received from Finland per et.wikipedia; Finnish serial HW-326 from Commons file ""Finnish Air Force; HW-326; British Aerospace Hawk Mk.51A""",HW326; Hawk 51,Eesti Lennundusmuuseum -- Lange,on_display
Aeroprakt,A-22,L,ES-ULM,,EE,Foxbat,,fixed_wing,monoplane,civilian,private,,"Ukrainian-designed microlight; Estonian registration ES-ULM; et.wikipedia notes this aircraft is airworthy (""lendav"") — recorded on_display because it is part of the museum's presented collection",A22; A-22L; Foxbat; ESULM; A22L,Eesti Lennundusmuuseum -- Lange,on_display
Tupolev,Tu-134,A-3,ES-LTA,,EE,,,fixed_wing,monoplane,civilian,commercial_transport,,"Ex-ELK Airways; Estonian registration ES-LTA; the airframe is traced as OpenStreetMap way/603619224 on the museum site with aircraft:colour white-aqua; Commons file ""ELK Airways; ES-LTA; Tupolev Tu-134A-3"". Cockpit is open to visitors",Tu134; ESLTA,Eesti Lennundusmuuseum -- Lange,on_display
Yakovlev,Yak-40,,UR-87590,,UA,Codling,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-UES Avia of Ukraine; registration UR-87590 from Commons file. The museum's own page states this particular aircraft was used by former Ukrainian prime minister Yulia Tymoshenko,Yak40; Codling; UR87590,Eesti Lennundusmuuseum -- Lange,on_display
PZL-Mielec,An-2,,YL-LEB,,LV,Colt,,fixed_wing,biplane,civilian,utility,,"Polish-built An-2 carrying the Latvian registration YL-LEB; identity from Commons file ""Private; YL-LEB; PZL-Mielec An-2""",An2; Antonov An-2; Colt; YLLEB,Eesti Lennundusmuuseum -- Lange,on_display
Antonov,An-2,,ES-BAB,,EE,Colt,,fixed_wing,biplane,civilian,utility,,A second An-2 with the Estonian registration ES-BAB; identity from Wikimedia Commons Category:ES-BAB (aircraft) filed under Antonov An-2 at the Estonian Aviation Museum. Whether this and YL-LEB are both currently on the field or one has moved needs a site check,An2; Colt; ESBAB,Eesti Lennundusmuuseum -- Lange,on_display
Let,L-410,UVP-E,ES-PLY,,EE,Turbolet,,fixed_wing,monoplane,military,transport,,"Ex-Estonian Border Guard aviation flight (PPA lennusalk) per the museum's own L-410 page; registration ES-PLY from Commons file ""Estonian Border Guard; ES-PLY; Let L-410UVP-E Turbolet""",L410; Turbolet; ESPLY,Eesti Lennundusmuuseum -- Lange,on_display
Aero Commander,680,FL,ES-ACO,,EE,,,fixed_wing,monoplane,civilian,private,,"Estonian registration ES-ACO; identity from Commons file ""Private; ES-ACO; Aero Commander 680FL""",680FL; ESACO,Eesti Lennundusmuuseum -- Lange,on_display
Saab,340,,,,,,,fixed_wing,monoplane,civilian,commercial_transport,,"Registration not established. Commons has a dedicated Category:Saab 340 at the Estonian Aviation Museum containing two 2022 photographs but no serial-bearing filename; et.wikipedia lists the type as ""Saab 430"" which is not a real designation and is a typo for 340. Tail number deliberately BLANK",Saab340,Eesti Lennundusmuuseum -- Lange,on_display
Jodel,DR1050,,ES-JPL,,EE,Ambassadeur,,fixed_wing,monoplane,civilian,private,,"Estonian registration ES-JPL; identity from Commons file ""Private; ES-JPL; Jodel DR1050 Ambassadeur""; not listed on the museum's own type index",DR-1050; DR1050; Ambassadeur; ESJPL,Eesti Lennundusmuuseum -- Lange,on_display
Mil,Mi-8,S,ES-PMA,,EE,Hip,,rotary_wing,,military,transport,,"Ex-Estonian Border Guard; registration ES-PMA from Commons file ""Estonian Border Guard; ES-PMA; Mil Mi-8S Hip""",Mi8; Hip; ESPMA; Mi8S,Eesti Lennundusmuuseum -- Lange,on_display
PZL-Świdnik,Mi-2,RL,0615,,PL,Hoplite,,rotary_wing,,military,utility,,"Ex-Polish Air Force Mi-2RL; serial 0615 from Commons file ""Polish Air Force; 0615; PZL-Swidnik Mi-2 Hoplite""; et.wikipedia adds that a second Mi-2 airframe (a wreck from the Estonian Air Force) is also held",Mi2; Mi-2RL; Hoplite; Mi2RL,Eesti Lennundusmuuseum -- Lange,on_display
Robinson,R44,Clipper,64,,EE,,,rotary_wing,,military,utility,,"Ex-Estonian Air Force; tactical number 64 from Commons file ""Estonian Air Force; 64; Robinson R44 Clipper"". The Estonian Air Force struck its last R44s off charge during 2024",R-44; R44 Clipper; R44,Eesti Lennundusmuuseum -- Lange,on_display
Robinson,R22,Beta,ES-HRJ,,EE,,,rotary_wing,,civilian,private,,"Estonian registration ES-HRJ; et.wikipedia notes the airframe is engineless (""mootorita""); identity from Commons file ""Private; ES-HRJ; Robinson R22 Beta""",R-22; ESHRJ; R22,Eesti Lennundusmuuseum -- Lange,on_display
Schweizer,300,C,ES-PSF,,EE,,,rotary_wing,,military,trainer,,"Ex-Estonian Border Guard; registration ES-PSF from Commons file ""Estonian Border Guard; ES-PSF; Schweizer 300C""",S-300; Schweizer 269; Hughes 300; ESPSF; S300,Eesti Lennundusmuuseum -- Lange,on_display
Kamov,Ka-26,,HA-MCQ,,HU,Hoodlum,,rotary_wing,,civilian,utility,,"Hungarian civil registration HA-MCQ; identity from Commons file ""Private; HA-MCQ; Kamov Ka-26 Hoodlum""",Ka26; Hoodlum; HAMCQ,Eesti Lennundusmuuseum -- Lange,on_display
Let,Z-37,A,OK-AIP,,CZ,Čmelák,,fixed_wing,monoplane,civilian,utility,,"Czech agricultural aircraft carrying registration OK-AIP; identity from Commons file ""Air Special; OK-AIP; Let Z-37 Cmelák"". Listed by the museum under special-purpose aircraft",Z37; Zlin Z-37; Cmelak; OKAIP; Z37A,Eesti Lennundusmuuseum -- Lange,on_display
LAK,LAK-12,,ES-1003,,EE,Lietuva,,fixed_wing,monoplane,civilian,private,,"Lithuanian-built high-performance glider; Estonian glider registration ES-1003; obtained from Ridali Lennuklubi per et.wikipedia; identity from Commons file ""Private; ES-1003; LAK-12 Lietuva""",LAK12; Lietuva; ES1003,Eesti Lennundusmuuseum -- Lange,on_display
Let,L-13,,,,,,Blaník,fixed_wing,monoplane,civilian,trainer,,Training glider obtained from Ridali Lennuklubi per et.wikipedia. No registration recorded by any source reached; tail_number deliberately BLANK,L13; Blanik,Eesti Lennundusmuuseum -- Lange,on_display
Fakel,V-750,,,,RU,,,missile_rocket,,military,other,,surface_to_air Complete S-75 system round with launcher and transport set; the museum states it holds a representative of every surface-to-air missile system deployed on Estonian territory during the Soviet occupation. Manufacturer given as the Grushin design bureau MKB Fakel which designed the V-750 round; the system designer was Almaz,S-75; SA-2; Guideline; V750; S75; SA2,Eesti Lennundusmuuseum -- Lange,on_display
Fakel,V-601,,,,RU,,,missile_rocket,,military,other,,"surface_to_air S-125 system round. Manufacturer given as MKB Fakel which designed the V-600 series round. Commons has a dedicated file ""SA-3 missiles at Estonian Aviation Museum""",S-125; SA-3; Goa; V601; S125; SA3,Eesti Lennundusmuuseum -- Lange,on_display
Fakel,V-860,,,,RU,,,missile_rocket,,military,other,,surface_to_air S-200 system round with transport set; Commons has a dedicated Category:S-200 at Estonian Aviation Museum. Manufacturer given as MKB Fakel,S-200; SA-5; Gammon; V860; S200; SA5,Eesti Lennundusmuuseum -- Lange,on_display
Vympel,3M9,,,,RU,,,missile_rocket,,military,other,,"surface_to_air 2K12 Kub system round; Commons has a dedicated file ""SA-6 missile at Estonian Aviation Museum"". Manufacturer given as the Toropov bureau (Vympel) which designed the 3M9 round",2K12; Kub; SA-6; Gainful; 3M9; SA6,Eesti Lennundusmuuseum -- Lange,on_display
Fakel,9M33,,,,RU,,,missile_rocket,,military,other,,surface_to_air 9K33 Osa system round. Manufacturer given as MKB Fakel which designed the 9M33,9K33; Osa; SA-8; Gecko; 9M33; SA8,Eesti Lennundusmuuseum -- Lange,on_display
