manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Beriev,Be-12,,,,UA,Chayka,,fixed_wing,monoplane,military,search_rescue,,Mapped as OpenStreetMap node/7058206796; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Be-12; Be12; Chayka; Mail,Музей української авіації -- Луганськ,on_display
Raduga,KSR-2,,,,RU,Kh-11,,missile_rocket,,military,other,,anti_ship Mapped as OpenStreetMap node/7058206838; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,KSR-2; KSR2; KSR-2; KSR2; AS-5 Kelt,Музей української авіації -- Луганськ,on_display
Kamov,Ka-25,PL,,,RU,,,rotary_wing,,military,search_rescue,,Mapped as OpenStreetMap node/7058206834; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Ka-25; Ka25; Ka-25PL; Hormone; Ka25PL,Музей української авіації -- Луганськ,on_display
Kamov,Ka-26,,,,UA,,,rotary_wing,,civilian,utility,,Mapped as OpenStreetMap node/7058206807; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Ka-26; Ka26; Hoodlum,Музей української авіації -- Луганськ,on_display
Kamov,Ka-27,,,,UA,,,rotary_wing,,military,search_rescue,,Mapped as OpenStreetMap node/7058206835; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Ka-27; Ka27; Helix,Музей української авіації -- Луганськ,on_display
Mil,Mi-2,,,,UA,,,rotary_wing,,military,utility,,Mapped as OpenStreetMap node/7058206803; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-2; Mi2; Hoplite,Музей української авіації -- Луганськ,on_display
Mil,Mi-2,,,,UA,,,rotary_wing,,military,utility,,Mapped as OpenStreetMap node/7058206809; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-2; Mi2; Hoplite,Музей української авіації -- Луганськ,on_display
Mil,Mi-2,,,,UA,,,rotary_wing,,military,utility,,Mapped as OpenStreetMap node/7058206836; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-2; Mi2; Hoplite,Музей української авіації -- Луганськ,on_display
Mil,Mi-24,A,,,RU,,,rotary_wing,,military,ground_attack,,Mapped as OpenStreetMap node/7058206833; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-24; Mi24; Mi-24A; Hind-A; Mi24A,Музей української авіації -- Луганськ,on_display
Mil,Mi-24,K,,,UA,,,rotary_wing,,military,recon,,Mapped as OpenStreetMap node/7058206837; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-24; Mi24; Mi-24K; Hind-G2; Mi24K,Музей української авіації -- Луганськ,on_display
Mil,Mi-24,R,,,UA,,,rotary_wing,,military,recon,,Mapped as OpenStreetMap node/7058206804; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-24; Mi24; Mi-24R; Hind-G1; Mi24R,Музей української авіації -- Луганськ,on_display
Mil,Mi-4,,,,RU,,,rotary_wing,,military,utility,,Mapped as OpenStreetMap node/7058206832; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-4; Mi4; Hound,Музей української авіації -- Луганськ,on_display
Mil,Mi-6,,,,UA,,,rotary_wing,,military,transport,,Mapped as OpenStreetMap node/7058206801; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-6; Mi6; Hook,Музей української авіації -- Луганськ,on_display
Mil,Mi-8,T,,,UA,,,rotary_wing,,military,transport,,Mapped as OpenStreetMap node/7058206805; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Mi-8; Mi8; Mi-8T; Hip; Mi8T,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-15,UTI,,,RU,,,fixed_wing,monoplane,military,trainer,,Mapped as OpenStreetMap node/7058206821; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-15; MiG15; MiG-15UTI; Midget; МіГ-15УТВ; MiG15UTI,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-17,PF,,,RU,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206817; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-17; MiG17; MiG-17PF; Fresco-D; MiG17PF,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-17,PF,,,RU,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206819; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-17; MiG17; MiG-17PF; Fresco-D; MiG17PF,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-19,,,,RU,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206820; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-19; MiG19; Farmer,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-21,US,,,UA,,,fixed_wing,monoplane,military,trainer,,Mapped as OpenStreetMap node/7058206816; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-21; MiG21; MiG-21US; Mongol-B; MiG21US,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-21,F,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206822; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-21; MiG21; MiG-21F; Fishbed-C; MiG21F,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-21,bis,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206818; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-21; MiG21; MiG-21bis; Fishbed-N; MiG21bis,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-23,M,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206813; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-23; MiG23; MiG-23M; Flogger-B; MiG23M,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-23,M,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206815; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-23; MiG23; MiG-23M; Flogger-B; MiG23M,Музей української авіації -- Луганськ,on_display
Mikoyan-Gurevich,MiG-25,RBS,,,UA,,,fixed_wing,monoplane,military,recon,,Mapped as OpenStreetMap node/7058206812; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-25; MiG25; MiG-25RBS; Foxbat-D; МіГ-25РДС; MiG25RBS,Музей української авіації -- Луганськ,on_display
Mikoyan,MiG-27,M,,,UA,,,fixed_wing,monoplane,military,ground_attack,,Mapped as OpenStreetMap node/7058206814; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-27; MiG27; MiG-27M; Flogger-J; MiG27M,Музей української авіації -- Луганськ,on_display
Mikoyan,MiG-29,,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206800; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-29; MiG29; Fulcrum,Музей української авіації -- Луганськ,on_display
Mikoyan,MiG-29,,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206806; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-29; MiG29; Fulcrum,Музей української авіації -- Луганськ,on_display
Mikoyan,MiG-29,,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206811; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,MiG-29; MiG29; Fulcrum,Музей української авіації -- Луганськ,on_display
Sukhoi,Su-15,,,,UA,,,fixed_wing,monoplane,military,fighter,,Mapped as OpenStreetMap node/7058206831; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Su-15; Su15; Flagon,Музей української авіації -- Луганськ,on_display
Sukhoi,Su-17,M2,,,UA,,,fixed_wing,monoplane,military,ground_attack,,Mapped as OpenStreetMap node/7058206829; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Su-17; Su17; Su-17M2; Fitter-D,Музей української авіації -- Луганськ,on_display
Sukhoi,Su-25,,,,UA,,,fixed_wing,monoplane,military,ground_attack,,Mapped as OpenStreetMap node/7058206824; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Su-25; Su25; Frogfoot,Музей української авіації -- Луганськ,on_display
Sukhoi,Su-25,,,,UA,,,fixed_wing,monoplane,military,ground_attack,,Mapped as OpenStreetMap node/7058206827; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Su-25; Su25; Frogfoot,Музей української авіації -- Луганськ,on_display
Sukhoi,Su-7,BM,,,RU,,,fixed_wing,monoplane,military,ground_attack,,Mapped as OpenStreetMap node/7058206830; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Su-7; Su7; Su-7BM; Fitter-A; Su7BM,Музей української авіації -- Луганськ,on_display
Sukhoi,T-10,,,,UA,,,fixed_wing,monoplane,military,experimental,,Mapped as OpenStreetMap node/7058206826; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,T-10; T10; Su-27 prototype; Flanker,Музей української авіації -- Луганськ,on_display
Sukhoi,T-6,,,,UA,,,fixed_wing,monoplane,military,experimental,,Mapped as OpenStreetMap node/7058206808; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,T-6; T6; Su-24 prototype; Fencer,Музей української авіації -- Луганськ,on_display
Sukhoi,T-6,,,,UA,,,fixed_wing,monoplane,military,experimental,,Mapped as OpenStreetMap node/7058206828; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,T-6; T6; Su-24 prototype; Fencer,Музей української авіації -- Луганськ,on_display
Tupolev,Tu-124,Sh,,,RU,,,fixed_wing,monoplane,military,trainer,,Mapped as OpenStreetMap node/7058206798; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Tu-124; Tu124; Tu-124Sh; Cookpot; Tu124Sh,Музей української авіації -- Луганськ,on_display
Tupolev,Tu-141,,,,UA,Strizh,,fixed_wing,monoplane,military,drone,,Mapped as OpenStreetMap node/7058206840; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Tu-141; Tu141; Strizh; Стриж,Музей української авіації -- Луганськ,on_display
Tupolev,Tu-142,,,,UA,,,fixed_wing,monoplane,military,recon,,Mapped as OpenStreetMap node/7058206839; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Tu-142; Tu142; Bear-F,Музей української авіації -- Луганськ,on_display
Yakovlev,Yak-28,B,,,RU,,,fixed_wing,monoplane,military,bomber,,Mapped as OpenStreetMap node/7058206791; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Yak-28; Yak28; Yak-28B; Brewer; Yak28B,Музей української авіації -- Луганськ,on_display
Yakovlev,Yak-38,U,,,RU,,,fixed_wing,monoplane,military,trainer,,Mapped as OpenStreetMap node/7058206789; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Yak-38; Yak38; Yak-38U; Forger-B; Yak38U,Музей української авіації -- Луганськ,on_display
Yakovlev,Yak-40,,,,UA,,,fixed_wing,monoplane,civilian,commercial_transport,,Mapped as OpenStreetMap node/7058206841; the surveyor recorded the type but no bort number; construction number or registration; and I found none published,Yak-40; Yak40; Codling,Музей української авіації -- Луганськ,on_display
