manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Agusta-Bell,AB.204,B,MM80303,,IT,,,rotary_wing,,military,utility,,"Italian-built Bell 204; c/n 3056; wears the code 1-03; recorded as under restoration. NOTE: the museum's Wikipedia article lists an ""Agusta-Bell AB 212"" in the Main Exhibition Hangar while the Wrecks-and-Relics register gives an AB.204B with this serial; MM80303 is an AB.204B serial so the AB.212 attribution is probably an error — flagged not resolved",AB204; AB-204B; Bell 204; MM80303; c/n 3056; AB204B,Malta Aviation Museum,under_restoration
Agusta-Bell,AB.47,G-2,AS7201,,IT,,,rotary_wing,,military,utility,,Italian-built Bell 47G-2; c/n 1225. The two registers render the serial as AS7201 and AS720 respectively; the longer form is recorded and the short form kept as an alias,AB47; AB-47G-2; Bell 47; AS720; c/n 1225,Malta Aviation Museum,on_display
North American,T-6,G,MM53679,,IT,Harvard,,fixed_wing,monoplane,military,trainer,,"Italian Air Force T-6G; wears the code SL-3. The aviationmuseum.eu page attaches MM53679 to a ""Le Pou du Ciel H.M.14"" — that is the same column shift that mis-assigned EN199; MM- is an Italian military serial block and belongs to the Texan",T6; T-6G; Harvard; Texan; MM53679; SL-3; T6G; SL3,Malta Aviation Museum,on_display
Douglas,C-47,A,C-FITH,,,Skytrain,,fixed_wing,monoplane,civilian,transport,,"c/n 20228; carried on the Wrecks-and-Relics register under its Canadian civil registration. The museum's Wikipedia article refers to it simply as ""Douglas Dakota"" in the Main Exhibition Hangar",C47; C-47A; DC-3; DC3; Dakota; CFITH; c/n 20228; C47A,Malta Aviation Museum,on_display
Douglas,C-47,B,T9-ABC,,,Skytrain,,fixed_wing,monoplane,civilian,transport,,c/n 32935; a SECOND Dakota airframe carried on the Wrecks-and-Relics register under a Bosnia-Herzegovina civil registration. The aviationmuseum.eu register instead gives a second Dakota as F-GILV; the two lists disagree and I could not resolve which is present — see Needs a human,C47; C-47B; DC-3; DC3; Dakota; T9ABC; F-GILV; c/n 32935; C47B,Malta Aviation Museum,on_display
Bell,UH-1,H,65-1013,,US,Iroquois,,rotary_wing,,military,utility,,c/n 55179. Used as a film prop in Munich; that is provenance and sits here rather than in aliases,UH1; UH-1H; Huey; Iroquois; Bell 205; 65-1013; c/n 55179; UH1H,Malta Aviation Museum,on_display
Bell,UH-1,H,PNC-1,,,Iroquois,,rotary_wing,,military,utility,,c/n 815232; carried on the register under the marking PNC-1 which is a Policia Nacional de Colombia style code; used as a film prop in Munich and in World War Zombie. Operator_country left BLANK because the PNC-1 marking may itself be a film repaint and I could not confirm Colombian service,UH1; UH-1H; Huey; Iroquois; PNC1; c/n 815232; UH1H,Malta Aviation Museum,on_display
Cessna,O-1,E,9H-ACB,,,Bird Dog,,fixed_wing,monoplane,civilian,recon,,"c/n 305; Maltese civil registration. The aviationmuseum.eu page renders this as an ""L-19E""; L-19 was the pre-1962 US designation for the same aircraft and both appear in the aliases",O-1E; O1E; L-19; L-19E; L19; Bird Dog; 9HACB; c/n 305; O1; L19E,Malta Aviation Museum,on_display
Beechcraft,18,S,N495FA,,,,,fixed_wing,monoplane,civilian,commercial_transport,,c/n F-888; recorded as under restoration. The aviationmuseum.eu page renders the registration as N495F without the final A,Beech 18; Beech 18S; Twin Beech; N495F; N495FA; c/n F-888,Malta Aviation Museum,under_restoration
BAC,One-Eleven,518FG,5N-BBP,,,,,fixed_wing,monoplane,civilian,commercial_transport,,NOSE SECTION ONLY; c/n 202; carried under a Nigerian registration,BAC 1-11; BAC111; One-Eleven; 111-518FG; 5NBBP; c/n 202,Malta Aviation Museum,on_display
Piper,J-3,C-65,9H-CUB,,MT,Cub,,fixed_wing,monoplane,civilian,private,,c/n 11883; Maltese civil registration; recorded as under restoration,J3; J-3C-65; Piper Cub; 9HCUB; c/n 11883,Malta Aviation Museum,under_restoration
Denney,Kitfox,Mk.3,9H-UMH,,MT,,,fixed_wing,monoplane,civilian,private,,c/n 3982; Maltese-registered homebuilt,Kitfox; Kitfox Mk3; 9HUMH; c/n 3982,Malta Aviation Museum,on_display
Unidentified,Kestrel,,9H-ADX,,MT,,,fixed_wing,monoplane,civilian,private,,"c/n 001; carried on the Wrecks-and-Relics register only as ""Kestrel"" with no manufacturer. Manufacturer recorded as Unidentified per the contract rather than guessed — several unrelated aircraft carry the Kestrel name",Kestrel; 9HADX; c/n 001,Malta Aviation Museum,on_display
Unidentified,Centaur 2000,,JC-XXX,,,,,fixed_wing,monoplane,civilian,experimental,,c/n 1; a one-off carried on the register with the placeholder marking JC-XXX. Manufacturer not established,Centaur 2000; JC-XXX,Malta Aviation Museum,on_display
Schleicher,K-8,B,PH-4,,,,,fixed_wing,monoplane,civilian,private,,Glider; c/n 558948; Dutch registration,K8; K-8B; Ka-8; PH-4; K8B; Ka8; PH4,Malta Aviation Museum,on_display
