manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-19,P,88,,CU,Farmer,,fixed_wing,monoplane,military,fighter,,Photographed at La Lisa 1 November 1989; airhistory.net states explicitly that this airframe was among those moved to San Antonio de los Banos; Cuba was the first Latin American air force with supersonic fighters when the MiG-19 arrived in November 1961,MiG19; MiG-19P; Farmer; MiG19P,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-21,F-13,411,,CU,Fishbed,,fixed_wing,monoplane,military,fighter,,Photographed at La Lisa July 2002; earliest MiG-21 variant in Cuban service; deliveries began September 1962,MiG21; MiG-21F-13; MiG21F13; Fishbed,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-21,,111,,CU,Fishbed,,fixed_wing,monoplane,military,recon,,SOURCE CONFLICT: the published museum roster calls 111 a MiG-21MF; airhistory.net's photograph of the same number at the same site calls it a MiG-21R. Variant field left blank rather than pick a side; role_type set to recon on the balance of the photo caption,MiG21; MiG-21R; MiG21R; MiG-21MF; MiG21MF; Fishbed,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-21,PF,1006,,CU,Fishbed,,fixed_wing,monoplane,military,fighter,,Ex-La Lisa roster; disposition after the move not re-verified,MiG21; MiG-21PF; MiG21PF; Fishbed,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-21,UM,502,,CU,Mongol,,fixed_wing,monoplane,military,trainer,,Photographed at La Lisa July 2002,MiG21; MiG-21UM; MiG21UM; Mongol,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-23,BN,711,,CU,Flogger,,fixed_wing,monoplane,military,ground_attack,,Ex-La Lisa roster; disposition after the move not re-verified,MiG23; MiG-23BN; MiG23BN; Flogger,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-23,MF,822,,CU,Flogger,,fixed_wing,monoplane,military,fighter,,Ex-La Lisa roster; disposition after the move not re-verified,MiG23; MiG-23MF; MiG23MF; Flogger,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-23,ML,223,,CU,Flogger,,fixed_wing,monoplane,military,fighter,,Ex-La Lisa roster; disposition after the move not re-verified,MiG23; MiG-23ML; MiG23ML; Flogger,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-23,UB,706,,CU,Flogger,,fixed_wing,monoplane,military,trainer,,Photographed at La Lisa July 2002,MiG23; MiG-23UB; MiG23UB; Flogger,Museo del Aire -- San Antonio de los Banos,on_display
Mikoyan-Gurevich,MiG-29,UB,901,,CU,Fulcrum,,fixed_wing,monoplane,military,trainer,,"The published roster annotates this airframe ""removed from display 2008""; whether it went to San Antonio de los Banos with the rest or back into store or use is unknown; recorded in_storage on that annotation",MiG29; MiG-29UB; MiG29UB; Fulcrum,Museo del Aire -- San Antonio de los Banos,in_storage
Mil,Mi-4,P,H-100,,CU,Hound,,rotary_wing,,military,transport,,Ex-La Lisa roster; the Mi-4 is the helicopter type most often cited in Cuban descriptions of the museum,Mi4; Mi-4P; Mi4P; Hound,Museo del Aire -- San Antonio de los Banos,on_display
Mil,Mi-8,T,H-02,,CU,Hip,,rotary_wing,,military,transport,,Ex-La Lisa roster; disposition after the move not re-verified,Mi8; Mi-8T; Mi8T; Hip; H02,Museo del Aire -- San Antonio de los Banos,on_display
Mil,Mi-8,TB,H-85,,CU,Hip,,rotary_wing,,military,transport,,Photographed at La Lisa July 2002 wearing H85,Mi8; Mi-8TB; Mi8TB; Hip; H85,Museo del Aire -- San Antonio de los Banos,on_display
Mil,Mi-17,,101,,CU,Hip-H,,rotary_wing,,military,transport,,Ex-La Lisa roster; disposition after the move not re-verified,Mi17; Mi-17; Hip-H,Museo del Aire -- San Antonio de los Banos,on_display
Mil,Mi-24,D,12,,CU,Hind,,rotary_wing,,military,ground_attack,,Photographed at La Lisa July 2002; airhistory.net logs the same airframe as an Mi-25 which is the export designation of the Mi-24D; both names describe one aircraft,Mi24; Mi-24D; Mi24D; Mi-25; Mi25; Hind,Museo del Aire -- San Antonio de los Banos,on_display
North American,P-51,D,401,,CU,Mustang,,fixed_wing,monoplane,military,fighter,,Photographed at La Lisa July 2002; Cuban Mustangs served the pre-revolutionary Fuerza Aerea del Ejercito de Cuba and were retained after 1959,P51; P-51D; Mustang; P51D,Museo del Aire -- San Antonio de los Banos,on_display
North American,T-28,A,"""121""",,CU,Trojan,,fixed_wing,monoplane,military,trainer,,Photographed at La Lisa 1 November 1989; airhistory.net puts the number in quotes indicating a marking it does not accept as the identity,T28; T-28A; Trojan; 121; T28A,Museo del Aire -- San Antonio de los Banos,on_display
Yakovlev,Yak-40,,14-41,,CU,Codling,,fixed_wing,monoplane,military,transport,,Ex-La Lisa roster; the 14-41 style number is a Cuban government/VIP fleet marking rather than a construction number,Yak40; Yak-40; Codling; 1441,Museo del Aire -- San Antonio de los Banos,on_display
Lockheed,U-2,A,56-6676,,US,Dragon Lady,,fixed_wing,monoplane,military,recon,,Wreckage of the U-2 shot down over Cuba on 27 October 1962 killing Major Rudolf Anderson Jr; airhistory.net logs it photographed at the Museo del Aire in July 2002; other accounts place Anderson's wreck at the Museo de la Revolucion so the two Havana sites may hold different pieces of the same airframe; treat the location as unsettled,U2; U-2A; U-2F; Dragon Lady; 566676; U2A; U2F,Museo del Aire -- San Antonio de los Banos,on_display
