manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Percival,Provost,T.51,M42-01,,MY,Provost,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. T.51 was the armed export Provost. Serial from the 2016 register,Provost T51; M4201,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Percival,Provost,T.51,M42-12,,MY,Provost,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. Second Provost on the 2016 register. CAUTION: the same serial M42-12 also appears on that register against an SME MD3-160; one of the two is a transcription error and I could not determine which — flagged rather than silently corrected,Provost T51; M4212,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Noorduyn,AT-16,Harvard,,,MY,Harvard,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. Canadian-built Harvard; no serial on the 2016 register,AT16; AT-16; Harvard; Texan; T-6; T6,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
de Havilland,DH.82,A,,,MY,Tiger Moth,,fixed_wing,biplane,military,trainer,,TOP-UP ROW. No serial on the 2016 register,DH82A; Tiger Moth,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
de Havilland,DH.104,Dove 8,,,MY,Dove,,fixed_wing,monoplane,military,transport,,TOP-UP ROW. No serial on the 2016 register,DH104; Dove; Devon,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
de Havilland,DH.114,Heron,,,MY,Heron,,fixed_wing,monoplane,military,transport,,TOP-UP ROW. No serial on the 2016 register,DH114; Heron; Sea Heron,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
de Havilland Canada,DHC-4,A,,,MY,Caribou,,fixed_wing,monoplane,military,transport,,TOP-UP ROW. The RMAF was a major Caribou operator. No serial on the 2016 register,DHC4; DHC-4A; Caribou; DHC4A,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Grumman,CSR-110,Albatross,,,MY,Albatross,,fixed_wing,monoplane,military,search_rescue,,TOP-UP ROW. The Canadian CSR-110 designation for the HU-16; no serial on the 2016 register. The malaysia-traveller account calls it an HU-16 Albatross,CSR110; CSR-110; HU-16; SA-16; Albatross; HU16; SA16,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Cessna,310,F,,,MY,,,fixed_wing,monoplane,military,utility,,TOP-UP ROW. No serial on the 2016 register,Cessna 310; 310F,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Cessna,402,B,FM-1041,,MY,,,fixed_wing,monoplane,military,utility,,TOP-UP ROW. The 2016 register carries both a military serial FM-1041 and a civil registration 9M-ANL for this airframe; the civil mark is kept as an alias,Cessna 402; 402B; FM1041; 9M-ANL; 9MANL,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
SME,MD3-160,,,,MY,,,fixed_wing,monoplane,military,trainer,,TOP-UP ROW. A Malaysian-built primary trainer. The 2016 register gives its serial as M42-12 which collides with a Provost on the same page; serial left BLANK here rather than propagate an ambiguous value,MD3-160; MD3160; SME MD3,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Rakan,Musa RMX-4,,,,MY,,,fixed_wing,monoplane,civilian,experimental,,TOP-UP ROW. FUSELAGE ONLY per the 2016 register; a Malaysian experimental design,RMX-4; RMX4; Musa RMX-4,Muzium Tentera Udara Diraja Malaysia -- Sendayan,in_storage
Rand Robinson,KR-2,,,,,,,fixed_wing,monoplane,civilian,private,,TOP-UP ROW. Homebuilt; no registration on the 2016 register,KR2; KR-2; Rand KR-2,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Bell,47,G-2,,,MY,Sioux,,rotary_wing,,military,utility,,TOP-UP ROW. No serial on the 2016 register. The malaysia-traveller account calls it a 47G-5; the variant is therefore uncertain and the register value is used,Bell 47; 47G-2; 47G2; 47G-5; Sioux,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Sud-Est,SE.3160,Alouette III,,,MY,Alouette III,,rotary_wing,,military,utility,,TOP-UP ROW. No serial on the 2016 register,SE3160; Alouette 3; Alouette III; SA-316; SA316,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Westland,Wasp,HAS.1,,,MY,Wasp,,rotary_wing,,military,other,,anti_ship TOP-UP ROW. Royal Malaysian Navy shipborne Wasp; no serial on the 2016 register,Wasp HAS1; Wasp; Scout,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Rotorway,Executive,,,,,,,rotary_wing,,civilian,private,,TOP-UP ROW. Kit-built helicopter; no registration recorded,Rotorway Executive,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
Rotorway,Scorpion,,,,,,,rotary_wing,,civilian,private,,TOP-UP ROW. Kit-built helicopter; no registration recorded,Rotorway Scorpion,Muzium Tentera Udara Diraja Malaysia -- Sendayan,under_restoration
