manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Beechcraft,Expeditor,,,,,fixed_wing,monoplane,military,transport,,Static display. Serial not established.,Expeditor; Beech 18; C-45; D18S; C45,Commonwealth Air Training Plan Museum,on_display
Fairchild Aircraft Ltd,Bolingbroke,Mk IVT,9059,,,fixed_wing,monoplane,military,bomber,,The museum's complete static Bolingbroke; a second complete airframe stands at the Comfort Inn on Highway 1 in Brandon.,Bolingbroke; Blenheim; Bolingbroke IVT,Commonwealth Air Training Plan Museum,on_display
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,9869,,,fixed_wing,monoplane,military,bomber,,"Fuselage only, known to the museum as Bolly 9869; under restoration.",Bolingbroke; Blenheim; Bolingbroke IV; Bolly,Commonwealth Air Training Plan Museum,under_restoration
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,9883,,,fixed_wing,monoplane,military,bomber,,"Recorded on site by silverhawkauthor; the museum's own list accounts for only one complete Bolingbroke on site, so this airframe is presumed dismantled in storage.",Bolingbroke; Blenheim; Bolingbroke IV,Commonwealth Air Training Plan Museum,in_storage
Fairchild Aircraft Ltd,Bolingbroke,Mk IV,10107,,,fixed_wing,monoplane,military,bomber,,Recorded on site by silverhawkauthor; presumed dismantled in storage.,Bolingbroke; Blenheim; Bolingbroke IV,Commonwealth Air Training Plan Museum,in_storage
Fleet,60,K Fort,,,,fixed_wing,monoplane,military,trainer,,"Static display of a Fleet Fort, a rare Canadian-built intermediate trainer. Serial not established.",Fleet 60K; Fort; Fleet Fort,Commonwealth Air Training Plan Museum,on_display
Hawker,Hurricane,Mk XII,5461,,,fixed_wing,monoplane,military,fighter,,"Airframe reconstructed around an original partial nose section with many replica components, displayed as YO-J of 401 Squadron.",Hurricane; Hurricane XII; Hurricane Mk XII,Commonwealth Air Training Plan Museum,on_display
Cessna,T-50,Crane,,,,fixed_wing,monoplane,military,trainer,,Incomplete Cessna Crane known to the museum as Stubby. Serial not established; silverhawkauthor records two Cranes on site.,T50; T-50; Crane; Bobcat; AT-17; AT17,Commonwealth Air Training Plan Museum,under_restoration
Fairey,Battle,Mk I,,,,fixed_wing,monoplane,military,bomber,,Replica Fairey Battle in production by museum volunteers.,Battle; Fairey Battle; Battle Mk I,Commonwealth Air Training Plan Museum,under_restoration
North American,NA-64,,3390,Yale,,fixed_wing,monoplane,military,trainer,,"RCAF Yale 3390. silverhawkauthor also lists this serial at Nanton, but the Bomber Command Museum states it holds only one Yale, 3404, so 3390 is placed here.",NA64; Yale; NA-64 Yale,Commonwealth Air Training Plan Museum,on_display
North American,NA-64,,,Yale,,fixed_wing,monoplane,military,trainer,,Second Yale airframe reported on site by silverhawkauthor; serial not established.,NA64; Yale; NA-64 Yale,Commonwealth Air Training Plan Museum,in_storage
Westland,Lysander,Mk IIIA,,,,fixed_wing,monoplane,military,recon,,Under restoration using parts from several Lysander airframes.,Lysander; Lysander IIIA; Lizzie,Commonwealth Air Training Plan Museum,under_restoration
Link,Trainer,,,,,fixed_wing,monoplane,military,trainer,,Link instrument flying trainer; a ground trainer rather than an airframe.,Link Trainer; ANT-18; Blue Box; ANT18,Commonwealth Air Training Plan Museum,on_display
