manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mil,Mi-8,T,1032,,CZ,,,rotary_wing,,military,transport,,Mi-8T transport helicopter,Mi-8T; Mi8T; Hip; Mi8,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-15,SB,0543,,CZ,,,fixed_wing,monoplane,military,ground_attack,,MiG-15bis SB; Czechoslovak licence-built MiG-15bis carried the designation S-103,MiG-15; MiG15; S-103; S103; Fagot; MiG15SB,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-19,PM,0918,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-19PM described by the operator as the first PM delivered,MiG-19PM; MiG19PM; Farmer; MiG19,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-19,S,0876,,CZ,,,fixed_wing,monoplane,military,fighter,,Czechoslovak licence-built MiG-19S designated S-105,MiG-19S; MiG19S; S-105; S105; Farmer; MiG19,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-21,MA,1207,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-21MA which the operator records as having survived a mid-air collision; the cockpit is fully equipped and open to visitors,MiG-21MA; MiG21MA; Fishbed; MiG21,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-21,UM,5101,,CZ,,,fixed_wing,monoplane,military,trainer,,MiG-21UM with restored cockpits,MiG-21UM; MiG21UM; Mongol; MiG21,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-21,US,0133,,CZ,,,fixed_wing,monoplane,military,trainer,,MiG-21US two-seat trainer,MiG-21US; MiG21US; Mongol; MiG21,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-23,BN,9814,,CZ,,,fixed_wing,monoplane,military,ground_attack,,MiG-23BN described by the operator as its best fighter exhibit,MiG-23BN; MiG23BN; Flogger; MiG23,Air Park Zruč u Plzně,on_display
Dassault,Mirage III,R,33-TN,,FR,,,fixed_wing,monoplane,military,recon,,Ex-French Air Force Mirage IIIR; 33-TN is a French squadron code (Escadre de Reconnaissance 33) rather than a serial and the true serial should be established before import,Mirage IIIR; Mirage-3R; MirageIIIR; 33-TN,Air Park Zruč u Plzně,on_display
Supermarine,Spitfire,Mk II,,,GB,,,fixed_wing,monoplane,military,fighter,,Full-size film prop (maketa z filmu) and not an airframe; recorded as a replica,Spitfire; Spitfire II,Air Park Zruč u Plzně,on_display
Sukhoi,Su-7,BKL,6509,,CZ,,,fixed_wing,monoplane,military,ground_attack,,"Su-7BKL; the operator's inventory renders the type as ""SU-7 BLK"" which is a transposition of BKL",Su-7BKL; Su7BKL; Fitter-A; Su7,Air Park Zruč u Plzně,on_display
Tupolev,Tu-134,,OK-DFI,,CZ,,,fixed_wing,monoplane,civilian,commercial_transport,,Nose section only of an ex-ČSA Tu-134,Tu-134; Tu134; OK-DFI; Crusty,Air Park Zruč u Plzně,on_display
Tupolev,Tu-104,A,OK-NDF,,CZ,,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-ČSA Tu-104A used as the museum's roadside landmark and mounted partly over the car park; a paid guided walk-through is sold; confirmed in place by OSM node 13426884344,Tu-104A; Tu104A; OK-NDF; Camel; Tu104,Air Park Zruč u Plzně,on_display
Zlín,Z-37,,OK-AJQ,,CZ,Čmelák,,fixed_wing,monoplane,civilian,utility,,Zlín Z-37 Čmelák with visitor steps,Z-37; Z37; Cmelak; Čmelák; OK-AJQ,Air Park Zruč u Plzně,on_display
Aero,Ae-270,,09,,CZ,Ibis,,fixed_wing,monoplane,civilian,test,,Aero Ae 270 Ibis airframe 09; the Ae 270 was a 1990s Czech turboprop programme that never reached series production,Ae-270; Ae270; Ibis,Air Park Zruč u Plzně,on_display
Antonov,An-2,,OK-KIF,,CZ,,,fixed_wing,biplane,civilian,utility,,Antonov An-2 on the Czech civil register,An-2; An2; OK-KIF; Colt,Air Park Zruč u Plzně,on_display
Antonov,An-24,V,7110,,CZ,,,fixed_wing,monoplane,military,transport,,An-24V; a paid walk-through of the An-24V is sold by the operator,An-24V; An24V; Coke; An24,Air Park Zruč u Plzně,on_display
Avia,Il-14,T,3145,,CZ,,,fixed_wing,monoplane,civilian,transport,,Il-14T also carrying the civil registration OK-LCC,Avia 14T; Avia-14; Il-14T; Il14T; OK-LCC; Crate; Il14; Avia14,Air Park Zruč u Plzně,on_display
Ilyushin,Il-18,V,OK-PAE,,CZ,,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-ČSA Il-18V; a paid walk-through plus a model exhibition inside is sold by the operator,Il-18V; Il18V; OK-PAE; Coot; Il18,Air Park Zruč u Plzně,on_display
Let,L-13,,OK-3812,,CZ,Blaník,,fixed_wing,monoplane,civilian,trainer,,Let L-13 Blaník glider,L-13; L13; Blanik; Blaník,Air Park Zruč u Plzně,on_display
Let,L-200,A,OK-HXN,,CZ,Morava,,fixed_wing,monoplane,civilian,private,,Let L-200A Morava,L-200A; L200A; Morava; OK-HXN; L200,Air Park Zruč u Plzně,on_display
Aero,L-29,,0101,,CZ,Delfín,,fixed_wing,monoplane,military,trainer,,Aero L-29 Delfín; construction number 0101,L-29; L29; Delfin; Delfín; Maya,Air Park Zruč u Plzně,on_display
Mil,Mi-8,S,0815,,CZ,,,rotary_wing,,military,transport,,Mi-8S salon (VIP) helicopter,Mi-8S; Mi8S; Hip; Mi8,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-15,,5237,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-15; Czechoslovak licence-built MiG-15 carried the designation S-102,MiG-15; MiG15; S-102; S102; Fagot,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-15,UTI,2501,,CZ,,,fixed_wing,monoplane,military,trainer,,MiG-15UTI; the Czechoslovak licence designation is CS-102,MiG-15UTI; MiG15UTI; CS-102; CS102; Midget; MiG15,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-19,PM,1104,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-19PM,MiG-19PM; MiG19PM; Farmer; MiG19,Air Park Zruč u Plzně,on_display
Mikoyan-Gurevich,MiG-21,F,0312,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-21F,MiG-21F; MiG21F; Fishbed; MiG21,Air Park Zruč u Plzně,on_display
Dassault,Super Mystère,B2,,,FR,,,fixed_wing,monoplane,military,fighter,,Ex-French Super Mystère B2 (SMB-2); the operator records two identities 10SQ and 12YW which are squadron codes rather than serials so no tail number is entered,SMB-2; SMB2; Super Mystere; Super Mystère,Air Park Zruč u Plzně,on_display
Sukhoi,Su-7,U,1014,,CZ,,,fixed_wing,monoplane,military,trainer,,Su-7U two-seat trainer; the operator flags it as a unique exhibit,Su-7U; Su7U; Moujik; Su7,Air Park Zruč u Plzně,on_display
Zlín,Z-126,,OK-LLH,,CZ,Trenér II,,fixed_wing,monoplane,civilian,trainer,,Zlín Z-126 in its C-105 Trenér II guise,Z-126; Z126; C-105; C105; Trener; Trenér,Air Park Zruč u Plzně,on_display
Fokker,Dr.I,,,,DE,,,fixed_wing,triplane,military,fighter,,Full-size Fokker Dr.I replica; recorded as a replica,Dr.I; DrI; Dr-1; Dreidecker; Dr1,Air Park Zruč u Plzně,on_display
Curtiss,P-40,,42,,US,,,fixed_wing,monoplane,military,fighter,,Full-size P-40 replica in Flying Tigers markings wearing 42; recorded as a replica and the number is a painted marking not an identity,P-40; P40; Warhawk; Flying Tigers,Air Park Zruč u Plzně,on_display
Tupolev,Tu-154,M,,,CZ,,,fixed_wing,monoplane,civilian,transport,,Government Tu-154M flown by Czech presidents Václav Havel and Václav Klaus with the complete interior including the presidential VIP salon and flight deck; the operator sells a guided walk-through; no registration is published and it should be established before import,Tu-154M; Tu154M; Careless; Tu154,Air Park Zruč u Plzně,on_display
Aero,L-39,,,,CZ,Albatros,,fixed_wing,monoplane,military,trainer,,Fuselage in the storage yard,L-39; L39; Albatros,Air Park Zruč u Plzně,in_storage
Aero,L-59,,,,CZ,Super Albatros,,fixed_wing,monoplane,military,trainer,,First of two L-59 fuselages in the storage yard,L-59; L59; Super Albatros,Air Park Zruč u Plzně,in_storage
Aero,L-59,,,,CZ,Super Albatros,,fixed_wing,monoplane,military,trainer,,Second L-59 fuselage in the storage yard,L-59; L59; Super Albatros,Air Park Zruč u Plzně,in_storage
Moravan,HC-102,,OK-RVD,,CZ,Heli Baby,,rotary_wing,,civilian,experimental,,HC-102 Heli Baby in the storage yard,HC-102; HC102; Heli Baby; OK-RVD,Air Park Zruč u Plzně,in_storage
Let,L-410,A,OK-EKB,,CZ,Turbolet,,fixed_wing,monoplane,civilian,commercial_transport,,L-410A in the storage yard,L-410A; L410A; Turbolet; OK-EKB; L410,Air Park Zruč u Plzně,in_storage
Let,L-410,UVP,028,,CZ,Turbolet,,fixed_wing,monoplane,military,transport,,L-410UVP in the storage yard,L-410UVP; L410UVP; Turbolet; L410,Air Park Zruč u Plzně,in_storage
Let,L-410,UVP,OK-IYB,,CZ,Turbolet,,fixed_wing,monoplane,civilian,commercial_transport,,L-410UVP in the storage yard,L-410UVP; L410UVP; Turbolet; OK-IYB; L410,Air Park Zruč u Plzně,in_storage
Mil,Mi-1,,4043,,CZ,,,rotary_wing,,military,utility,,Mil Mi-1 in the storage yard,Mi-1; Mi1; Hare,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-15,bis,3943,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-15bis in the storage yard; Czechoslovak licence designation S-103,MiG-15bis; MiG15bis; S-103; S103; Fagot; MiG15,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-15,bis,3945,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-15bis in the storage yard; Czechoslovak licence designation S-103,MiG-15bis; MiG15bis; S-103; S103; Fagot; MiG15,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-17,R,526,,PL,,,fixed_wing,monoplane,military,recon,,MiG-17R in the storage yard; the operator marks it (PL) meaning ex-Polish Air Force,MiG-17R; MiG17R; Lim-6; Fresco; MiG17; Lim6,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-21,F,0309,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-21F in the storage yard,MiG-21F; MiG21F; Fishbed; MiG21,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-21,F,0711,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-21F in the storage yard,MiG-21F; MiG21F; Fishbed; MiG21,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-21,MF,4401,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-21MF in the storage yard,MiG-21MF; MiG21MF; Fishbed; MiG21,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-21,MF,4402,,CZ,,,fixed_wing,monoplane,military,fighter,,MiG-21MF fuselage in the storage yard,MiG-21MF; MiG21MF; Fishbed; MiG21,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-21,R,2657,,PL,,,fixed_wing,monoplane,military,recon,,MiG-21R in the storage yard; the operator marks it (PL) meaning ex-Polish Air Force,MiG-21R; MiG21R; Fishbed-H; MiG21,Air Park Zruč u Plzně,in_storage
Mikoyan-Gurevich,MiG-21,UM,6510,,PL,,,fixed_wing,monoplane,military,trainer,,MiG-21UM in the storage yard; the operator marks it (PL) meaning ex-Polish Air Force,MiG-21UM; MiG21UM; Mongol; MiG21,Air Park Zruč u Plzně,in_storage
Sukhoi,Su-7,BKL,6502,,CZ,,,fixed_wing,monoplane,military,ground_attack,,Su-7BKL in the storage yard,Su-7BKL; Su7BKL; Fitter-A; Su7,Air Park Zruč u Plzně,in_storage
Zlín,Z-37,,OK-AJE,,CZ,Čmelák,,fixed_wing,monoplane,civilian,utility,,Zlín Z-37 Čmelák in the storage yard,Z-37; Z37; Cmelak; Čmelák; OK-AJE,Air Park Zruč u Plzně,in_storage
