manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Hanriot,HD.1,,,,CH,,,fixed_wing,biplane,military,fighter,,First World War fighter; Swiss service,HD1; Hanriot HD1,Flieger-Flab-Museum Dübendorf,on_display
Blériot,XI,,,,CH,,,fixed_wing,monoplane,civilian,private,,Pioneer-era monoplane,Bleriot 11; Bleriot XI,Flieger-Flab-Museum Dübendorf,on_display
Häfeli,DH-1,,,,CH,,,fixed_wing,biplane,military,recon,,Swiss First World War design; displayed as a reconstruction along with DH-3 and DH-5 airframes,Haefeli DH-1; DH1,Flieger-Flab-Museum Dübendorf,on_display
Häfeli,DH-5,,,,CH,,,fixed_wing,biplane,military,recon,,Swiss First World War design; reconstruction,Haefeli DH-5; DH5,Flieger-Flab-Museum Dübendorf,on_display
Dewoitine,D.26,,,,CH,,,fixed_wing,monoplane,military,trainer,,Swiss parasol-wing fighter-trainer,D26,Flieger-Flab-Museum Dübendorf,on_display
Dewoitine,D.27,,,,CH,,,fixed_wing,monoplane,military,fighter,,Swiss-built parasol-wing fighter,D27,Flieger-Flab-Museum Dübendorf,on_display
Bücker,Bü 131,B,,,CH,,Jungmann,fixed_wing,biplane,military,trainer,,Swiss trainer,Bu131; Jungmann,Flieger-Flab-Museum Dübendorf,on_display
Bücker,Bü 181,,,,CH,,Bestmann,fixed_wing,monoplane,military,trainer,,Swiss trainer,Bu181; Bestmann,Flieger-Flab-Museum Dübendorf,on_display
CASA,1.131,E,,,ES,,,fixed_wing,biplane,civilian,trainer,,Spanish-built Bücker Jungmann,CASA 1131,Flieger-Flab-Museum Dübendorf,on_display
CASA,352,L,,,ES,,,fixed_wing,monoplane,civilian,transport,,Spanish-built Junkers Ju 52,CASA 352L; Ju 52,Flieger-Flab-Museum Dübendorf,on_display
Junkers,Ju 52,3m g3e,,,CH,,Tante Ju,fixed_wing,monoplane,military,transport,,Swiss Air Force Ju 52; three airframes are associated with the Dübendorf site through Ju-Air and the museum; HB-HOS left for a German museum and the remaining airframes have been grounded since the 2018 accident,Ju52; Ju 52/3m; Tante Ju,Flieger-Flab-Museum Dübendorf,on_display
Aérospatiale,SE 3130,Alouette II,,,CH,,,rotary_wing,,military,utility,,Swiss Alouette II; several airframes are present,SE3130; Alouette 2,Flieger-Flab-Museum Dübendorf,on_display
Aérospatiale,SE 3160,Alouette III,,,CH,,,rotary_wing,,military,utility,,Swiss Alouette III; several airframes are present,SE3160; Alouette 3,Flieger-Flab-Museum Dübendorf,on_display
Sud-Ouest,SO.1221,Djinn,,,CH,,,rotary_wing,,military,utility,,Tip-jet driven light helicopter,SO1221; Djinn,Flieger-Flab-Museum Dübendorf,on_display
Hiller,UH-12,B,,,CH,,,rotary_wing,,military,utility,,Early Swiss Air Force helicopter,UH12; Hiller 360; UH12B,Flieger-Flab-Museum Dübendorf,on_display
Dornier,Do 27,H-2,,,CH,,,fixed_wing,monoplane,military,utility,,Swiss liaison aircraft,Do27,Flieger-Flab-Museum Dübendorf,on_display
Oerlikon-Contraves,ADS-95,Ranger,,,CH,,,fixed_wing,monoplane,military,drone,,Swiss reconnaissance unmanned aircraft system,ADS95; Ranger,Flieger-Flab-Museum Dübendorf,on_display
