manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikojan-Guriewicz,MiG-21,PF,1809,,PL,,,fixed_wing,monoplane,military,fighter,,Handed over by the Air Force Command; the four-digit Polish tactical number 1809 derives from the construction number block,MiG21; MiG-21PF; Fishbed D; MiG21PF,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,PF,1702,,PL,,,fixed_wing,monoplane,military,fighter,,Bought on 8 September 2011 from the Łódź aviation equipment exhibition; s/n 761702 per pl.wikipedia,MiG21; MiG-21PF; Fishbed D; c/n 761702; MiG21PF,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-20,,6265,,PL,,,fixed_wing,monoplane,military,ground_attack,,s/n 74415 per pl.wikipedia Su-17 preserved list,Su20; Su-17; Fitter; c/n 74415; Su17,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-7,U,702,,PL,,,fixed_wing,monoplane,military,trainer,,s/n 3702 per pl.wikipedia; previously part of the Łódź aviation equipment exhibition,Su7; Su-7U; Moujik; c/n 3702; Su7U,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,PFM,10,,PL,,,fixed_wing,monoplane,military,fighter,,Handed over by the Air Force Command; wears the two-digit number 10,MiG21; MiG-21PFM; Fishbed F; MiG21PFM,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-2,,307,,PL,,,fixed_wing,monoplane,military,fighter,,Polish licence-built MiG-15bis designated Lim-2 and built at WSK Mielec; tactical number 307,Lim2; Lim-2; MiG-15bis; Fagot; MiG15bis,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,bis,8905,,PL,,,fixed_wing,monoplane,military,fighter,,s/n 75078905 per pl.wikipedia; recorded there as belonging to Muzeum Marynarki Wojennej Gdynia and displayed at Dęblin under the 2012 loan,MiG21; MiG-21bis; Fishbed L; c/n 75078905; MiG21bis,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,UM,9348,,PL,,,fixed_wing,monoplane,military,trainer,,Handed over by 21 Centralny Poligon Lotniczy,MiG21; MiG-21UM; Mongol B; MiG21UM,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,MF,9113,,PL,,,fixed_wing,monoplane,military,fighter,,s/n 96A9113 per pl.wikipedia; previously exhibited at the Air Force officers' academy,MiG21; MiG-21MF; Fishbed J; c/n 96A9113; MiG21MF,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,M,2001,,PL,,,fixed_wing,monoplane,military,fighter,,On loan from Muzeum Wojsk Lądowych Bydgoszcz per pl.wikipedia,MiG21; MiG-21M; Fishbed J; MiG21M,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,PFM,5705,,PL,,,fixed_wing,monoplane,military,fighter,,Handed over by the Air Force Command,MiG21; MiG-21PFM; Fishbed F; MiG21PFM,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-20,,6255,,PL,,,fixed_wing,monoplane,military,ground_attack,,s/n 76305 per pl.wikipedia; formerly part of the Łódź aviation equipment exhibition and bought with Dęblin city funds in 2011,Su20; Su-17; Fitter; c/n 76305; Su17,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-22,M4,9409,,PL,,,fixed_wing,monoplane,military,ground_attack,,Museum exhibit title gives tactical number 9409,Su22; Su-22M4; Fitter K,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-20,,7125,,PL,,,fixed_wing,monoplane,military,ground_attack,,Museum exhibit title gives tactical number 7125,Su20; Su-17; Fitter; Su17,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-22,M4,9410,,PL,,,fixed_wing,monoplane,military,ground_attack,,Museum exhibit title gives tactical number 9410,Su22; Su-22M4; Fitter K,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-22,M4,7307,,PL,,,fixed_wing,monoplane,military,ground_attack,,Museum exhibit title gives tactical number 7307,Su22; Su-22M4; Fitter K,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-22,UM3K,605,,PL,,,fixed_wing,monoplane,military,trainer,,Museum exhibit title gives tactical number 605; pl.wikipedia separately lists a Su-22UM3K nb 201 at Dęblin described as an instructional airframe,Su22; Su-22UM3K; Fitter G,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-23,MF,139,,PL,,,fixed_wing,monoplane,military,fighter,,pl.wikipedia MiG-23 list gives s/n 0390217139 and attributes this airframe to Muzeum 2 Bazy Lotniczej Bydgoszcz; it is published as a Dęblin exhibit,MiG23; MiG-23MF; Flogger; c/n 0390217139; MiG23MF,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-5,R,1730,,PL,,,fixed_wing,monoplane,military,recon,,Polish reconnaissance conversion of the licence-built MiG-17F; tactical number 1730 derives from the construction block,Lim5R; Lim-5R; MiG-17F; Fresco; Lim5; MiG17F,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-5,,1308,,PL,,,fixed_wing,monoplane,military,fighter,,Polish licence-built MiG-17F designated Lim-5,Lim5; Lim-5; MiG-17F; Fresco; MiG17F,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-5,,408,,PL,,,fixed_wing,monoplane,military,fighter,,Polish licence-built MiG-17F designated Lim-5,Lim5; Lim-5; MiG-17F; Fresco; MiG17F,Muzeum Sił Powietrznych -- Dęblin,on_display
Cessna,150,,SP-EZH,,PL,,,fixed_wing,monoplane,civilian,trainer,,Museum exhibit title gives registration SP-EZH,Cessna 150; C150,Muzeum Sił Powietrznych -- Dęblin,on_display
Iliuszyn,Ił-14,P,0916,,PL,,,fixed_wing,monoplane,military,transport,,Moved to Dęblin at the end of 2015 from the Łódź collection,Il14; Il-14P; Crate; Il14P,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-23,MF,117,,PL,,,fixed_wing,monoplane,military,fighter,,Museum exhibit title gives tactical number 117,MiG23; MiG-23MF; Flogger; MiG23MF,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-6,bis,316,,PL,,,fixed_wing,monoplane,military,ground_attack,,One of the four airframes loaned from Muzeum Marynarki Wojennej Gdynia in October 2012; zabytki-techniki.org.pl still lists the same airframe under the Gdynia naval museum,Lim6; Lim-6bis; MiG-17; Fresco E; Lim6bis; MiG17,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-7,BM,03,,PL,,,fixed_wing,monoplane,military,ground_attack,,s/n 5303 per pl.wikipedia; previously displayed at Muzeum 2 Bazy Lotniczej Bydgoszcz wearing the unit number 3117,Su7; Su-7BM; Fitter A; c/n 5303; 3117; Su7BM,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-23,MF,140,,PL,,,fixed_wing,monoplane,military,fighter,,Museum exhibit title gives tactical number 140,MiG23; MiG-23MF; Flogger; MiG23MF,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-2,,1929,,PL,,,fixed_wing,monoplane,military,fighter,,Museum exhibit title reads Lim-2 nr boczny 1929 (1980) — the airframe has carried both numbers; 1929 is recorded as the identity and 1980 as the alternative marking,Lim2; Lim-2; MiG-15bis; Fagot; 1980; MiG15bis,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-6,bis,427,,PL,,,fixed_wing,monoplane,military,ground_attack,,Bought in September 2011 from the Łódź aviation equipment exhibition with Dęblin city funds,Lim6; Lim-6bis; MiG-17; Fresco E; Lim6bis; MiG17,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,TS-11,Iskra MR,10,,PL,,,fixed_wing,monoplane,military,trainer,,Museum exhibit title gives TS-11 Iskra MR nr boczny 10,TS11; Iskra; TS-11 MR,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-21,F-13,2015,,PL,,,fixed_wing,monoplane,military,fighter,,Museum exhibit title gives tactical number 2015,MiG21; MiG-21F-13; Fishbed C,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-17,PF,948,,PL,,,fixed_wing,monoplane,military,fighter,,Soviet-built MiG-17PF rather than a Polish Lim,MiG17; MiG-17PF; Fresco D; MiG17PF,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-6,bis,414,,PL,,,fixed_wing,monoplane,military,ground_attack,,Museum exhibit title gives tactical number 414,Lim6; Lim-6bis; MiG-17; Fresco E; Lim6bis; MiG17,Muzeum Sił Powietrznych -- Dęblin,on_display
Iliuszyn,Ił-28,E,65,,PL,,,fixed_wing,monoplane,military,electronic_warfare,,s/n 2212 per pl.wikipedia Il-28 preserved list; moved to Dęblin from the Łódź collection at the end of 2015,Il28; Il-28E; Beagle; c/n 2212; Il28E,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-2,R,512,,PL,,,fixed_wing,monoplane,military,recon,,Polish reconnaissance conversion of the licence-built MiG-15bis,Lim2R; Lim-2R; MiG-15bis; Fagot; Lim2; MiG15bis,Muzeum Sił Powietrznych -- Dęblin,on_display
Iliuszyn,Ił-28,R,69,,PL,,,fixed_wing,monoplane,military,recon,,s/n 41302 per pl.wikipedia; one of the four airframes loaned from Muzeum Marynarki Wojennej Gdynia in October 2012,Il28; Il-28R; Beagle; c/n 41302; Il28R,Muzeum Sił Powietrznych -- Dęblin,on_display
Iliuszyn,Ił-28,E,47,,PL,,,fixed_wing,monoplane,military,electronic_warfare,,Museum exhibit title gives tactical number 47,Il28; Il-28E; Beagle; Il28E,Muzeum Sił Powietrznych -- Dęblin,on_display
Jakowlew,Jak-40,,045,,PL,,,fixed_wing,monoplane,military,transport,,Government VIP Jak-40 of the 36th Special Air Transport Regiment,Jak40; Yak-40; Codling; Yak40,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,Lim-2,,109,,PL,,,fixed_wing,monoplane,military,fighter,,Museum exhibit title gives tactical number 109,Lim2; Lim-2; MiG-15bis; Fagot; MiG15bis,Muzeum Sił Powietrznych -- Dęblin,on_display
Dassault,Mirage 5,BA,BA21,,BE,,,fixed_wing,monoplane,military,fighter,,Ex-Belgian Air Force Mirage 5BA carrying the Belgian serial BA21,Mirage 5BA; Mirage V; BA-21; BA21,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,An-2,,7810,,PL,,,fixed_wing,biplane,military,transport,,Polish-built An-2 at WSK Mielec; tactical number 7810,An2; An-2; Colt,Muzeum Sił Powietrznych -- Dęblin,on_display
PZL,PZL-104,Wilga 35A,SP-ECL,,PL,,,fixed_wing,monoplane,civilian,utility,,Museum exhibit title gives registration SP-ECL,PZL104; Wilga; Wilga 35A,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,SBLim-2,Art,6008,,PL,,,fixed_wing,monoplane,military,recon,,Artillery observation conversion SBLim-2Art,SBLim2Art; SBLim-2 Art; MiG-15UTI; Midget; MiG15UTI,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,SBLim-2,M,7039,,PL,,,fixed_wing,monoplane,military,trainer,,Museum exhibit title gives tactical number 7039,SBLim2M; SBLim-2M; MiG-15UTI; Midget; MiG15UTI,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,SBLim-2,M,905,,PL,,,fixed_wing,monoplane,military,trainer,,Museum exhibit title gives tactical number 905,SBLim2M; SBLim-2M; MiG-15UTI; Midget; MiG15UTI,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,TS-11,Iskra,1224,,PL,,,fixed_wing,monoplane,military,trainer,,Museum exhibit title gives tactical number 1224,TS11; Iskra,Muzeum Sił Powietrznych -- Dęblin,on_display
Suchoj,Su-7,BKŁ,12,,PL,,,fixed_wing,monoplane,military,ground_attack,,s/n 6012 per pl.wikipedia; formerly part of the Łódź aviation equipment exhibition,Su7; Su-7BKL; Fitter A; c/n 6012; Su7BKL,Muzeum Sił Powietrznych -- Dęblin,on_display
Mikojan-Guriewicz,MiG-29,,4109,,PL,,,fixed_wing,monoplane,military,fighter,,Museum exhibit title gives tactical number 4109,MiG29; MiG-29; Fulcrum,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,An-2,,9866,,PL,,,fixed_wing,biplane,military,transport,,c/n 1G98-66 per pl.wikipedia An-2 preserved list; Polish-built at WSK Mielec,An2; An-2; Colt; c/n 1G98-66,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,TS-11,Iskra bis B,721,,PL,,,fixed_wing,monoplane,military,trainer,1960,Museum still publishes an exhibit page for this airframe but pl.wikipedia states it has moved to Muzeum COP Stalowa Wola; built 1960; served with 61 LPSB Biała Podlaska and from 7 March 1996 with CSIL Oleśnica; previously with 42 BLSz Radom,TS11; Iskra; TS-11 bis B,Muzeum Sił Powietrznych -- Dęblin,on_display
Antonow,An-26,,1603,,PL,,,fixed_wing,monoplane,military,transport,,Museum exhibit title gives tactical number 1603; pl.wikipedia An-26 article separately records An-26 nb 1603 at the state fire service school in Częstochowa — the two references disagree and both are noted,An26; An-26; Curl,Muzeum Sił Powietrznych -- Dęblin,on_display
Lockheed,C-130,E Hercules,1503,,PL,,,fixed_wing,monoplane,military,transport,,Polish Air Force C-130E; museum exhibit title gives nb 1503,C130; C-130E; Hercules; C130E,Muzeum Sił Powietrznych -- Dęblin,on_display
WSK PZL-Mielec,TS-11,Iskra bis DF,1918,,PL,,,fixed_wing,monoplane,military,trainer,,Museum exhibit title gives tactical number 1918,TS11; Iskra; TS-11 bis DF,Muzeum Sił Powietrznych -- Dęblin,on_display
PZL,I-22,Iryda,04,,PL,,,fixed_wing,monoplane,military,trainer,,Prototype 1ANP01-04; pl.wikipedia I-22 status list for 2025 places this prototype on display at Dęblin,I22; Iryda; 1ANP01-04,Muzeum Sił Powietrznych -- Dęblin,on_display
