manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
SOKO,J-22,,,,RO,Orao,,fixed_wing,monoplane,military,ground_attack,,Gift of the government of Romania in 2007; the Romanian production version of the joint Yugoslav-Romanian aircraft is the IAR-93 and the museum presents the airframe as a J-22 Orao while the aviationmuseum.eu directory lists it as an IAR-93A — the two designations are the same aircraft built in two countries and which one this airframe is should be established,J-22; J22; Orao; IAR-93; IAR93; Vultur,Múzeum letectva Košice,on_display
Sukhoi,Su-22,M3,,,HU,,,fixed_wing,monoplane,military,ground_attack,,Gift of Hungary; ex-Hungarian Air Force Su-22M3,Su-22M3; Su22M3; Su-17; Fitter; Su22; Su17,Múzeum letectva Košice,on_display
Aérospatiale,Alouette II,,,,BE,,,rotary_wing,,military,utility,,Gift of the Kingdom of Belgium,Alouette II; AlouetteII; SE.3130,Múzeum letectva Košice,on_display
Bell,UH-1,,,,US,Iroquois,,rotary_wing,,military,utility,,Gift of the Indiana National Guard in 2005,UH-1; UH1; Huey; Iroquois,Múzeum letectva Košice,on_display
Polikarpov,Po-2,,,,RU,,,fixed_wing,biplane,civilian,utility,,Gift of the Russian Federation from president Vladimir Putin to president Rudolf Schuster; delivered in flying condition in August 2004 per Korzár SME 25 August 2004,Po-2; Po2; U-2; Kukuruznik; Mule; U2,Múzeum letectva Košice,on_display
Antonov,An-2,,,,UA,,,fixed_wing,biplane,civilian,utility,,Gift from Ukraine,An-2; An2; Colt,Múzeum letectva Košice,on_display
PZL,TS-11,,,,PL,Iskra,,fixed_wing,monoplane,military,trainer,,Gift of the Polish government in 2003,TS-11; TS11; Iskra,Múzeum letectva Košice,on_display
Ilyushin,Il-18,D,,,HU,,,fixed_wing,monoplane,civilian,commercial_transport,,Ex-Malév Il-18 given by Hungarian prime minister Viktor Orbán to Rudolf Schuster in 2014; parked in the outdoor airliner group,Il-18; Il18; Il-18D; Coot; Il18D,Múzeum letectva Košice,on_display
Avia,Il-14,,,,CZ,,,fixed_wing,monoplane,military,transport,,Czechoslovak licence-built Il-14 designated Avia Av-14; OSM node 10931432952 records an Il-14 in the museum park,Avia 14; Avia-14; Avia14; Il-14; Il14; Crate,Múzeum letectva Košice,on_display
Tupolev,Tu-154,M,,,SK,,,fixed_wing,monoplane,military,transport,,Former Slovak government Tu-154M recorded on site by a dated September 2020 visit report; the registration should be established before import,Tu-154; Tu154; Tu-154M; Careless; Tu154M,Múzeum letectva Košice,on_display
Yakovlev,Yak-40,,,,SK,,,fixed_wing,monoplane,military,transport,,Former Slovak government Yak-40 recorded on site by a dated September 2020 visit report,Yak-40; Yak40; Codling,Múzeum letectva Košice,on_display
Mikoyan,MiG-29,,,,SK,,,fixed_wing,monoplane,military,fighter,,MiG-29 in the museum park mapped as OSM node 13342488224; Slovakia retired its MiG-29 fleet in 2022 and transferred aircraft to Ukraine while retaining some airframes so the museum example is likely a post-2022 retention; no tactical number is recorded and it should be established,MiG-29; MiG29; Fulcrum,Múzeum letectva Košice,on_display
Mikoyan-Gurevich,MiG-21,,,,SK,,,fixed_wing,monoplane,military,fighter,,One of seven MiG-21 airframes individually mapped in the museum park (OSM nodes 10931432935-40 and 10931432943); the museum publishes no serials and the only serial-bearing directory list is column-shifted so no tactical numbers are recorded here,MiG-21; MiG21; Fishbed,Múzeum letectva Košice,on_display
Sukhoi,Su-22,,,,SK,,,fixed_wing,monoplane,military,ground_attack,,One of two Su-22 airframes mapped in the museum park (OSM nodes 10931432946 and 10931432947); no tactical number recorded,Su-22; Su22; Su-17; Fitter; Su17,Múzeum letectva Košice,on_display
Sukhoi,Su-25,K,,,SK,,,fixed_wing,monoplane,military,ground_attack,,Su-25 mapped in the museum park as OSM node 10931432951; no tactical number recorded,Su-25; Su25; Frogfoot; Su25K,Múzeum letectva Košice,on_display
Mil,Mi-24,,,,SK,,,rotary_wing,,military,ground_attack,,Mi-24 mapped in the museum park as OSM node 10931432949; no tactical number recorded,Mi-24; Mi24; Hind,Múzeum letectva Košice,on_display
Aero,L-29,,,,CZ,Delfín,,fixed_wing,monoplane,military,trainer,,"Aero L-29 Delfín in the museum's ""Golden era of Czechoslovak aviation"" exposition; the museum names two L-29s and the aviationmuseum.eu list gives 2846 and 3407 for them but that table is column-shifted so no tactical number is recorded",L-29; L29; Delfin; Delfín; Maya,Múzeum letectva Košice,on_display
Aero,L-39,V,0745,,SK,Albatros,,fixed_wing,monoplane,military,utility,,L-39V target-tug; the serial 0745 is published by the museum itself in its exposition description and is therefore one of the few Košice serials that is not directory-derived,L-39V; L39V; Albatros; L39,Múzeum letectva Košice,on_display
Aero,L-39,,0001,,SK,Albatros,,fixed_wing,monoplane,military,trainer,,L-39 serial 0001 named by the museum in its own exposition description; 0001 would be the first Albatros airframe and that claim should be checked against the L-39 prototype history before import,L-39; L39; Albatros,Múzeum letectva Košice,on_display
Let,L-200,,,,CZ,Morava,,fixed_wing,monoplane,civilian,private,,Let L-200 Morava in the aircraft-construction section with cutaway structure,L-200; L200; Morava,Múzeum letectva Košice,on_display
Let,L-13,,,,CZ,Blaník,,fixed_wing,monoplane,civilian,trainer,,Let L-13 Blaník glider named by the museum,L-13; L13; Blanik; Blaník,Múzeum letectva Košice,on_display
Moravan,HC-102,,,,CZ,Heli Baby,,rotary_wing,,civilian,experimental,,Aero HC-102 Heli Baby recorded indoors by a dated September 2020 visit report,HC-102; HC102; Heli Baby,Múzeum letectva Košice,on_display
Mil,Mi-2,,,,SK,,,rotary_wing,,military,utility,,Mil Mi-2 in the aircraft-construction section,Mi-2; Mi2; Hoplite,Múzeum letectva Košice,on_display
Zlín,Z-37,,,,CZ,Čmelák,,fixed_wing,monoplane,civilian,utility,,Zlín Z-37 Čmelák; a dated September 2020 visit report records two Čmeláks of which one is incomplete,Z-37; Z37; Cmelak; Čmelák,Múzeum letectva Košice,on_display
Letov,KT-04,,,,CZ,,,fixed_wing,monoplane,military,drone,,Letov KT-04 towed aerial target named by the museum,KT-04; KT04,Múzeum letectva Košice,on_display
AeroMobil,AeroMobil,,,,SK,,,fixed_wing,monoplane,civilian,experimental,,AeroMobil flying-car prototype — a Slovak design — recorded indoors by a dated September 2020 visit report,AeroMobil; Aeromobil,Múzeum letectva Košice,on_display
Avia,B-534,,,,CZ,,,fixed_wing,biplane,military,fighter,,Full-size Avia B-534 replica in the pre-1945 exposition painted in the markings of the Czechoslovak air unit based at Spišská Nová Ves; recorded as a replica,B-534; B534; Bk-534; Bk534,Múzeum letectva Košice,on_display
SPAD,XIII,,,,FR,,,fixed_wing,biplane,military,fighter,,Full-size SPAD XIII replica in the pre-1945 exposition; recorded as a replica,SPAD XIII; SPAD-13; SPAD13,Múzeum letectva Košice,on_display
Deperdussin,Monocoque,,,,FR,,,fixed_wing,monoplane,civilian,other,,Full-size Deperdussin Monocoque replica; recorded as a replica,Deperdussin,Múzeum letectva Košice,on_display
Santos-Dumont,Demoiselle,,,,FR,,,fixed_wing,monoplane,civilian,other,,Full-size Santos-Dumont Demoiselle No.20/21 replica; recorded as a replica,Demoiselle; Santos-Dumont XX,Múzeum letectva Košice,on_display
Avia,BH-11,,,,CZ,,,fixed_wing,monoplane,civilian,private,,Avia BH-11 represented in the pre-1945 exposition; the museum describes the early aircraft in this hall as models and replicas so this may be a model rather than an airframe and that should be established,BH-11; BH11,Múzeum letectva Košice,on_display
Unidentified,Aircraft,,,,SK,,,fixed_wing,monoplane,military,other,,One of four further airframes individually mapped in the Košice museum park with no type recorded (OSM nodes 10931432941/10931432942/10931432944/10931432945); entered as unidentified,,Múzeum letectva Košice,on_display
