manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Polikarpov,I-16,,,,,,,fixed_wing,monoplane,military,fighter,,Listed in the foundation's collection; registration not established; airworthy I-16 airframes are generally rebuilds and this one's originality should be checked,I16; Mosca; Rata,Fundación Infante de Orleans -- Cuatro Vientos,on_display
Piper,J-3,,EC-AJY,,ES,Cub,,fixed_wing,monoplane,civilian,private,,Foundation aircraft,J3; Cub; ECAJY,Fundación Infante de Orleans -- Cuatro Vientos,on_display
Beechcraft,18,,EC-ASJ,,ES,,,fixed_wing,monoplane,civilian,transport,,Foundation aircraft,Beech 18; Twin Beech; ECASJ,Fundación Infante de Orleans -- Cuatro Vientos,on_display
AISA,PE 38,,,,ES,Schulgleiter,,fixed_wing,monoplane,civilian,other,,Spanish-built version of the DFS SG 38 primary glider; registration not established,PE38; SG 38; Schulgleiter,Fundación Infante de Orleans -- Cuatro Vientos,on_display
North American,T-6,,EC-DUM,,ES,Texan,,fixed_wing,monoplane,civilian,trainer,,Foundation aircraft,T6; Texan; Harvard; ECDUM,Fundación Infante de Orleans -- Cuatro Vientos,on_display
North American,T-6,,EC-DUN,,ES,Texan,,fixed_wing,monoplane,civilian,trainer,,Foundation aircraft,T6; Texan; Harvard; ECDUN,Fundación Infante de Orleans -- Cuatro Vientos,on_display
Stinson,108,,EC-BTK,,ES,Voyager,,fixed_wing,monoplane,civilian,private,,Foundation aircraft,Stinson 108; Voyager; ECBTK,Fundación Infante de Orleans -- Cuatro Vientos,on_display
Stinson,108,,EC-ADY,,ES,Voyager,,fixed_wing,monoplane,civilian,private,,Foundation aircraft,Stinson 108; Voyager; ECADY,Fundación Infante de Orleans -- Cuatro Vientos,on_display
de Havilland Canada,DHC-1,,,,CA,Chipmunk,,fixed_wing,monoplane,military,trainer,,The source gives the identity as RCAF-013 which is a Royal Canadian Air Force style marking rather than a Spanish registration; carried as an alias only,DHC1; Chipmunk; RCAF-013; RCAF013,Fundación Infante de Orleans -- Cuatro Vientos,on_display
Beechcraft,T-34,,EC-GXQ,,ES,Mentor,,fixed_wing,monoplane,civilian,trainer,,Foundation aircraft,T34; Mentor; ECGXQ,Fundación Infante de Orleans -- Cuatro Vientos,on_display
Jodel,D.119,,EC-BSS,,ES,Compostela,,fixed_wing,monoplane,civilian,private,,Spanish-built Jodel; foundation aircraft,D119; Compostela; ECBSS,Fundación Infante de Orleans -- Cuatro Vientos,on_display
AISA,I-115,,EC-DDN,,ES,Garrapata,,fixed_wing,monoplane,civilian,trainer,,Spanish-designed basic trainer; the Spanish Air Force version is on the E.9 series,I115; Garrapata; ECDDN,Fundación Infante de Orleans -- Cuatro Vientos,on_display
AISA,I-11,,EC-BKM,,ES,Peque,,fixed_wing,monoplane,civilian,private,,Spanish light aircraft,I11; I-11B; ECBKM; I11B,Fundación Infante de Orleans -- Cuatro Vientos,on_display
AISA,I-11,,EC-BKF,,ES,Peque,,fixed_wing,monoplane,civilian,private,,Spanish light aircraft,I11; I-11B; ECBKF; I11B,Fundación Infante de Orleans -- Cuatro Vientos,on_display
CASA,Do 27,,EC-CFN,,ES,,,fixed_wing,monoplane,civilian,utility,,Spanish licence-built Dornier Do 27; Spanish military examples carry the CASA C-127 designation,Do27; C-127; CASA C-127; ECCFN; C127,Fundación Infante de Orleans -- Cuatro Vientos,on_display
