manufacturer,model,variant,tail_number,construction_number,operator_country,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
IAR,IAR 317,,,,RO,Airfox,,rotary_wing,,military,ground_attack,,Romanian dedicated attack-helicopter development of the IAR 316; only prototypes were built and this is one of the very few survivors; photographed at the museum on Commons in 2024 where the caption renders the name as Skyfox,IAR-317; IAR317; Airfox; Skyfox,Muzeul Naţional al Aviaţiei Române,on_display
ICA Braşov,IS-28,MA,,,RO,,,fixed_wing,monoplane,civilian,trainer,,Romanian two-seat motor glider of the ICA IS-28 family; carried in Romanian service as the IAR 28MA; photographed at the museum in a five-image Commons set; no registration published; IS-28; IS-28M2,IAR-28MA; IAR28MA; IS28; IS28MA,Muzeul Naţional al Aviaţiei Române,on_display
Yakovlev,Yak-23,,14,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 14 legible in a 2024 Commons photograph; Romania was one of the largest Yak-23 operators; no construction number published,Yak23; Jak-23; Flora; Jak23,Muzeul Naţional al Aviaţiei Române,on_display
Yakovlev,Yak-23,,52,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 52 legible in two 2024 Commons photographs,Yak23; Jak-23; Flora; Jak23,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-15,bis,246,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 246 legible in a 2024 Commons photograph; no construction number published so the build plant is unknown,MiG15; MiG-15bis; MiG15bis,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-15,bis,2713,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 2713 legible in a 2024 Commons photograph; a four-digit Romanian number of this form usually derives from the construction number but that is not confirmed here,MiG15; MiG-15bis; MiG15bis,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-15,UTI,2579,,RO,,,fixed_wing,monoplane,military,trainer,,Two-seat trainer; tactical number 2579 legible in a 2024 Commons photograph,MiG15UTI; MiG-15UTI; Midget; MiG15,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-15,,,,RO,,,fixed_wing,monoplane,military,fighter,,One of five MiG-15 airframes individually mapped in the museum's open-air park (OSM ways 1472421011/012/013/018 and 1472421793 group); only three carry a legible number in the 2024 Commons photo set so this row and the next are recorded without an identity rather than dropped,MiG15,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-15,,,,RO,,,fixed_wing,monoplane,military,fighter,,Second unidentified MiG-15 airframe from the same OSM group; see the note on the preceding row,MiG15,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-17,F,442,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 442 legible in a 2024 Commons photograph,MiG17; MiG-17F; MiG17F; Fresco,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-17,F,444,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 444 legible in a Commons photograph,MiG17; MiG-17F; MiG17F; Fresco,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-17,PF,0904,,RO,,,fixed_wing,monoplane,military,fighter,,Radar-equipped all-weather variant; tactical number 0904 legible in a Commons photograph,MiG17; MiG-17PF; MiG17PF; Fresco-D,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-17,PF,502,,RO,,,fixed_wing,monoplane,military,fighter,,Radar-equipped all-weather variant; tactical number 502 legible in a 2024 Commons photograph,MiG17; MiG-17PF; MiG17PF; Fresco-D,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-19,P,750,,RO,,,fixed_wing,monoplane,military,fighter,,Tactical number 750 legible in a 2024 Commons photograph,MiG19; MiG-19P; MiG19P; Farmer,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-19,,,,RO,,,fixed_wing,monoplane,military,fighter,,One of three MiG-19 airframes individually mapped in the open-air park (OSM ways 1471899532/533 and 1472421017); only 750 carries a legible number so this row and the next are recorded without an identity,MiG19; Farmer,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-19,,,,RO,,,fixed_wing,monoplane,military,fighter,,Second unidentified MiG-19 airframe from the same OSM group,MiG19; Farmer,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,F-13,10,,RO,,,fixed_wing,monoplane,military,fighter,,Earliest MiG-21 variant in Romanian service; tactical number 10 legible in two 2024 Commons photographs; the museum also displays a separate MiG-21F-13 cockpit section,MiG21; MiG-21F13; MiG21F13; Fishbed-C,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,R,2007,,RO,,,fixed_wing,monoplane,military,recon,,Tactical reconnaissance variant; tactical number 2007 legible in a 2024 Commons photograph,MiG21; MiG-21R; MiG21R; Fishbed-H,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,RFMM,8006,,RO,,,fixed_wing,monoplane,military,recon,,Tactical number 8006 legible in a Commons photograph; RFMM is the Romanian reconnaissance designation applied to MF-series airframes,MiG21; MiG-21RFMM; MiG21RFMM; Fishbed,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,LanceR,,,RO,,,fixed_wing,monoplane,military,fighter,,The Romanian LanceR is the Elbit/Aerostar avionics and weapons upgrade applied to about 110 MiG-21s from 1995; LanceR A is the ground-attack variant; LanceR C the air-defence variant with a new radar and Python 3 capability; a LanceR is photographed at this museum on Commons but the airframe number is not legible,MiG21; MiG-21 LanceR; LanceR; MiG21 LanceR,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,,,,RO,,,fixed_wing,monoplane,military,fighter,,One of nine MiG-21 airframes individually mapped in the open-air park (OSM ways 1471899522-530 group); four carry an identity in the 2024 Commons photo set so this and the four rows following are recorded without one rather than dropped,MiG21; Fishbed,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,,,,RO,,,fixed_wing,monoplane,military,fighter,,Second unidentified MiG-21 airframe from the same OSM group,MiG21; Fishbed,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,,,,RO,,,fixed_wing,monoplane,military,fighter,,Third unidentified MiG-21 airframe from the same OSM group,MiG21; Fishbed,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,,,,RO,,,fixed_wing,monoplane,military,fighter,,Fourth unidentified MiG-21 airframe from the same OSM group,MiG21; Fishbed,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan-Gurevich,MiG-21,,,,RO,,,fixed_wing,monoplane,military,fighter,,Fifth unidentified MiG-21 airframe from the same OSM group,MiG21; Fishbed,Muzeul Naţional al Aviaţiei Române,on_display
Mikoyan,MiG-29,Sniper,,,RO,,,fixed_wing,monoplane,military,fighter,,The MiG-29 Sniper was the Romanian/Elbit/Aerostar western-avionics upgrade demonstrator of the late 1990s; the programme was abandoned and Romania retired the MiG-29 in 2003; this is the demonstrator airframe and it is mapped in OSM as way 1471899535 with ref=SNIPER; no bort number published,MiG29; MiG-29 Sniper; Sniper; Fulcrum,Muzeul Naţional al Aviaţiei Române,on_display
Aero,L-29,,15,,RO,,Delfín,fixed_wing,monoplane,military,trainer,,Tactical number 15 legible in a 2024 Commons photograph,L29; L-29 Delfin; Delfin; Maya,Muzeul Naţional al Aviaţiei Române,on_display
Aero,L-29,,50,,RO,,Delfín,fixed_wing,monoplane,military,trainer,,Tactical number 50 legible in a 2024 Commons photograph,L29; L-29 Delfin; Delfin; Maya,Muzeul Naţional al Aviaţiei Române,on_display
Aero,L-39,ZA,140,,RO,,Albatros,fixed_wing,monoplane,military,trainer,,Armed ZA variant; tactical number 140 legible in two 2024 Commons photographs,L39; L-39ZA; L39ZA; Albatros,Muzeul Naţional al Aviaţiei Române,on_display
Britten-Norman,BN-2,,,,RO,Islander,,fixed_wing,monoplane,military,transport,,Romania operated Islanders built under licence by IRMA Băneasa; photographed at the museum on Commons in 2012; no registration published,BN2; BN-2A; Islander; BN2A,Muzeul Naţional al Aviaţiei Române,on_display
Aero,45,,YR-ACR,,RO,,,fixed_wing,monoplane,civilian,private,,Czechoslovak light twin; Romanian civil registration YR-ACR recorded in the Commons file name of a 2019 photograph,Aero 45; Aero45,Muzeul Naţional al Aviaţiei Române,on_display
Aerostar,Yak-52,,,,RO,,,fixed_wing,monoplane,military,trainer,,Built in Romania by Aerostar Bacău which produced almost the entire world fleet of the type; mapped as OSM node 13340068830 under the Romanian spelling IAK-52; no registration or construction number published,Yak52; Iak-52; IAK-52; Iak52,Muzeul Naţional al Aviaţiei Române,on_display
