name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Vyborg Aviation Technical College Training Park,Vyborg,Leningrad Oblast,Russia,188800,Europe,"Vyborg Aviation Technical College of Civil Aviation, Vyborg",https://vatuga.ru/,appointment,60.7386,28.6098
Museum of Aviation of the North,Arkhangelsk,Arkhangelsk Oblast,Russia,163062,Europe,"Talazhsky aviagorodok 8, Arkhangelsk",https://vk.com/aviam29,public,64.5959,40.6981
St Petersburg United Civil Aviation Museum,Saint Petersburg,Saint Petersburg,Russia,196210,Europe,"ulitsa Pilotov 38, Saint Petersburg",https://aviamuseumspb.ru/,appointment,59.8204,30.2911
Russian State Museum of the Arctic and Antarctic,Saint Petersburg,Saint Petersburg,Russia,191040,Europe,"ulitsa Marata 24A, Saint Petersburg",https://www.polarmuseum.ru/,public,59.9274,30.3537
Kronstadt Museum of Naval Glory,Kronstadt,Saint Petersburg,Russia,197762,Europe,"Tsitadelskoye shosse 18, Kronstadt",https://mvms.ru/,public,59.9958,29.7368
Patriot Park Kronstadt,Kronstadt,Saint Petersburg,Russia,197760,Europe,"Sovetskaya ulitsa and Petrovskaya harbour, Kronstadt",,public,59.9939,29.7680
Military Historical Museum of Artillery and Engineers,Saint Petersburg,Saint Petersburg,Russia,197046,Europe,"Aleksandrovsky park 7, Saint Petersburg",https://www.artillery-museum.ru/,public,59.9530,30.3137
Museum of the 344th Army Aviation Centre,Torzhok,Tver Oblast,Russia,172007,Europe,"344th Centre for Combat Training and Aircrew Conversion, Torzhok",,restricted,57.0506,35.0117
Torzhok Private Helicopter Museum,Torzhok,Tver Oblast,Russia,172002,Europe,"Kalininskoye shosse 8, Torzhok",https://vk.com/heli_museum,public,57.0323,34.9860
Museum of the 514th Aircraft Repair Plant,Rzhev,Tver Oblast,Russia,172390,Europe,"514th Aircraft Repair Plant, Rzhev",,appointment,56.2612,34.3790
Voronezh Air Force Academy Aircraft Display,Voronezh,Voronezh Oblast,Russia,394064,Europe,"Air Force Military Educational and Scientific Centre Zhukovsky and Gagarin Academy, Voronezh",,appointment,51.6386,39.1751
Borshchevo Aviation Museum,Borshchevo,Voronezh Oblast,Russia,396335,Europe,"selo Borshchevo, Khokholsky district, Voronezh Oblast",,public,51.3391,39.0411
