manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Dormoy,Bathtub,,replica,,,fixed_wing,monoplane,civilian,experimental,,Replica; named on the museum's own collection page,Bathtub replica,Golden Age Air Museum,on_display
Fleet,7,,,,,fixed_wing,biplane,civilian,trainer,,Named on the museum's own collection page; registration unresolved,Fleet 7,Golden Age Air Museum,on_display
Heath,Parasol,,,,,fixed_wing,monoplane,civilian,private,,Named on the museum's own collection page; registration unresolved,Heath Parasol,Golden Age Air Museum,on_display
Pietenpol,Air Camper,,,,,fixed_wing,monoplane,civilian,experimental,,1932 Pietenpol named on the museum's own collection page; registration unresolved,Air Camper,Golden Age Air Museum,on_display
Sperry,Messenger,,replica,,,fixed_wing,biplane,military,utility,,Replica; named on the museum's own collection page,Messenger replica,Golden Age Air Museum,on_display
Stampe,SV.4,,,,,fixed_wing,biplane,civilian,trainer,,Named on the museum's own collection page; registration unresolved,Stampe SV-4,Golden Age Air Museum,on_display
Star,Cavalier,B,,,,fixed_wing,monoplane,civilian,private,,1929 Star Cavalier Model B named on the museum's own collection page,Star Cavalier B,Golden Age Air Museum,on_display
Star,Cavalier,E,,,,fixed_wing,monoplane,civilian,private,,1930 Star Cavalier Model E named on the museum's own collection page,Star Cavalier E,Golden Age Air Museum,on_display
Taylor,E-2,,,Cub,,fixed_wing,monoplane,civilian,private,,1932 Taylor E-2 Cub named on the museum's own collection page; registration unresolved,E-2 Cub; E2,Golden Age Air Museum,on_display
Taylorcraft,BC-12,D,,,,fixed_wing,monoplane,civilian,private,,Named on the museum's own collection page; registration unresolved,BC-12D; BC12; BC12D,Golden Age Air Museum,on_display
Taylor-Young,Model A,,,,,fixed_wing,monoplane,civilian,private,,Named on the museum's own collection page; registration unresolved,Taylor-Young A,Golden Age Air Museum,on_display
Alexander,Eaglerock,,,,,fixed_wing,biplane,civilian,private,,"Listed by Wikipedia as ""Allison Sport"" which is probably a mis-parse; the museum's collection page needs re-reading",Allison Sport,Golden Age Air Museum,on_display
Winstead,Special,,,,,fixed_wing,biplane,civilian,experimental,,1926 Winstead Special named on the museum's own collection page; registration unresolved,Winstead Special,Golden Age Air Museum,on_display
