name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Vietnam Veterans of America Chapter 210 -- Doylestown,Doylestown,Pennsylvania,United States,18901,North America,East State Street,,public,,
Veterans Home Association of Whitemarsh Valley -- Fort Washington,Fort Washington,Pennsylvania,United States,19034,North America,488 South Bethlehem Pike Whitemarsh Township,,public,40.1313944,-75.2158666
Memorial Park -- New Kensington,New Kensington,Pennsylvania,United States,15068,North America,Freeport Road at PA 56,,public,40.5749666,-79.7484944
Lynch Field Park -- Greensburg,Greensburg,Pennsylvania,United States,15601,North America,New Alexandria Road,,public,40.3092305,-79.5329222
Lycoming County Veterans Memorial Park -- Williamsport,Williamsport,Pennsylvania,United States,17701,North America,3407 West Fourth Street,,public,41.2343861,-77.0801583
Erie County Memorial Gardens -- Erie,Erie,Pennsylvania,United States,16509,North America,7880 Edinboro Road Summit Township,,public,42.0359583,-80.1152000
Butler County Airport gate display -- Butler,Butler,Pennsylvania,United States,16002,North America,Airport Road Penn Township,,public,40.7793138,-79.9482277
Bradford Regional Airport display -- Bradford,Bradford,Pennsylvania,United States,,North America,Airport Road Lafayette Township,,public,41.7995138,-78.6403250
Cabela's Hamburg -- Hamburg,Hamburg,Pennsylvania,United States,19526,North America,100 Cabela Drive,https://stores.cabelas.com,public,40.5577305,-76.0023583
Bass Pro Shops Harrisburg -- Harrisburg,Harrisburg,Pennsylvania,United States,17111,North America,3501 Paxton Street,https://stores.basspro.com/us/pa/harrisburg/3501-paxton-st.html,public,40.2525638,-76.8283166
The Collegeville Pit Stop -- Skippack,Skippack,Pennsylvania,United States,19430,North America,Jubb Lane,,public,,
901 Pub -- Pottsville,Pottsville,Pennsylvania,United States,17901,North America,1 Pleasant Road Foster Township,,public,40.7111138,-76.3371444
Tobyhanna Army Depot Memorial Display Park -- Tobyhanna,Tobyhanna,Pennsylvania,United States,18466,North America,11 Hap Arnold Boulevard Coolbaugh Township,https://www.tobyhanna.army.mil/,restricted,41.186078,-75.429956
Willow Grove Veterans Memorial Park -- Willow Grove,Willow Grove,Pennsylvania,United States,19090,North America,220 Mineral Avenue Upper Moreland Township,,public,,
Nemacolin Pride and Joy Airplane Hangar -- Farmington,Farmington,Pennsylvania,United States,15437,North America,1001 Lafayette Drive Nemacolin Airport,https://www.nemacolin.com/experiences/pride-joy-airplane-hangar/,appointment,39.811128,-79.542919
Naval Support Activity Philadelphia aircraft row -- Philadelphia,Philadelphia,Pennsylvania,United States,19111,North America,700 Robbins Avenue,https://www.navsup.navy.mil/NAVSUP-Enterprise/NAVSUP-Weapon-Systems-Support/,restricted,40.045104,-75.091284
Carlisle Airport gate guard -- Carlisle,Carlisle,Pennsylvania,United States,17015,North America,1 Airport Drive Carlisle Airport N94,,public,40.188775,-77.167147
Indiana County Jimmy Stewart Airport -- Indiana,Indiana,Pennsylvania,United States,15701,North America,398 Airport Road Indiana PA 15701,,public,40.63493,-79.10182
